Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
218,0.971047,0.948571,0.961799,0.973967,0.984252,1.676798,1.687316,0.636057,0.966911,0.984070,0.990750,91.845263,
219,0.971386,0.945770,0.963099,0.970916,0.987811,1.663176,1.676798,0.655453,0.970250,0.986136,0.992527,92.127011,
220,0.970944,0.941195,0.962804,0.971058,0.988406,1.643913,1.663176,0.627759,0.967399,0.984827,0.991697,91.902345,
221,0.977428,0.964417,0.969629,0.976889,0.987703,1.641016,1.643913,0.682360,0.973174,0.987071,0.993111,93.482878,
222,0.976677,0.958783,0.960696,0.975272,0.993848,1.623822,1.641016,0.651377,0.967121,0.985339,0.991920,93.130996,
223,0.972759,0.943137,0.961773,0.974141,0.989858,1.614884,1.623822,0.652490,0.971515,0.986592,0.992697,92.404739,
224,0.972155,0.949706,0.960270,0.970452,0.988643,1.594188,1.614884,0.650682,0.966797,0.983417,0.990911,91.948828,
225,0.979762,0.966395,0.970555,0.978661,0.990672,1.579683,1.594188,0.689032,0.974665,0.987818,0.992895,93.927382,
226,0.978403,0.962796,0.968373,0.977713,0.990377,1.573576,1.579683,0.676765,0.971463,0.987250,0.993223,93.623414,
227,0.971387,0.948646,0.959682,0.972561,0.985883,1.557899,1.573576,0.656624,0.969861,0.985088,0.991023,91.824653,
228,0.973582,0.958392,0.961599,0.970703,0.988030,1.535735,1.557899,0.655101,0.963972,0.981621,0.987861,91.845634,
229,0.979285,0.964396,0.969108,0.978977,0.990850,1.520443,1.535735,0.688509,0.973634,0.987730,0.993259,93.769896,
230,0.977922,0.955636,0.964817,0.977952,0.993687,1.506323,1.520443,0.672606,0.972208,0.986980,0.993407,93.442780,
231,0.974282,0.949530,0.965637,0.973793,0.989023,1.485049,1.506323,0.650012,0.968992,0.983923,0.990505,92.269544,
232,0.974443,0.955827,0.962062,0.970812,0.990982,1.463499,1.485049,0.668823,0.967003,0.983077,0.989638,92.144085,
233,0.979091,0.964263,0.968743,0.978312,0.991069,1.456460,1.463499,0.699856,0.975783,0.988068,0.993341,93.667523,
234,0.973549,0.945934,0.959234,0.976364,0.990180,1.436706,1.456460,0.651716,0.969277,0.984748,0.991318,92.150792,
235,0.976928,0.948831,0.968664,0.979684,0.990666,1.415317,1.436706,0.647475,0.969248,0.984240,0.990540,92.774289,
236,0.973682,0.947290,0.960214,0.976136,0.989827,1.392380,1.415317,0.659874,0.968240,0.983985,0.990603,92.020067,
237,0.978637,0.964772,0.970077,0.978092,0.989306,1.364657,1.392380,0.698134,0.975626,0.988017,0.992368,93.371677,
238,0.971848,0.940477,0.960094,0.974289,0.989159,1.334681,1.364657,0.652197,0.970838,0.984330,0.989798,91.518736,
239,0.976031,0.948127,0.969217,0.976310,0.990860,1.305593,1.334681,0.644586,0.971645,0.985057,0.989505,92.406676,
240,0.971362,0.942419,0.957475,0.972266,0.989968,1.275509,1.305593,0.658399,0.970720,0.985028,0.991369,91.488420,
241,0.976453,0.963871,0.965421,0.973942,0.989365,1.250205,1.275509,0.695879,0.974503,0.987141,0.992053,92.684652,
242,0.971062,0.940480,0.960541,0.971225,0.988987,1.224891,1.250205,0.653855,0.970601,0.984399,0.990277,91.248621,
243,0.974870,0.944793,0.969221,0.974520,0.990217,1.197670,1.224891,0.640492,0.971177,0.985318,0.990693,92.128950,
244,0.971543,0.939688,0.960582,0.972206,0.989658,1.175880,1.197670,0.651609,0.969730,0.984446,0.989728,91.248079,
245,0.976692,0.963626,0.967355,0.974958,0.988116,1.146697,1.175880,0.695291,0.974351,0.986628,0.991430,92.530852,
246,0.971096,0.944203,0.961367,0.972156,0.986218,1.113490,1.146697,0.666185,0.972714,0.984965,0.989185,91.046197,
247,0.973083,0.942866,0.965415,0.972992,0.989249,1.091212,1.113490,0.646199,0.972720,0.985744,0.990348,91.598010,
248,0.971592,0.942584,0.962320,0.972617,0.987338,1.058956,1.091212,0.656243,0.971805,0.985548,0.990662,91.236149,
249,0.976354,0.961898,0.966168,0.975731,0.987962,1.038104,1.058956,0.697033,0.975917,0.988052,0.992038,92.434866,
250,0.991543,0.982801,0.985118,0.992196,0.997974,1.012750,1.038104,0.818259,0.990053,0.995390,0.997538,96.471745,
251,0.980429,0.951987,0.970431,0.985753,0.993229,0.983518,1.012750,0.725431,0.982204,0.990411,0.994537,93.556428,
252,0.976703,0.943657,0.965479,0.981877,0.992051,0.954835,0.983518,0.680096,0.976190,0.987829,0.992637,92.458993,
253,0.981590,0.949695,0.979062,0.984207,0.993659,0.923409,0.954835,0.687704,0.979826,0.989807,0.994098,93.689851,
254,0.980802,0.964572,0.971702,0.981022,0.991905,0.891484,0.923409,0.734402,0.980824,0.990856,0.993802,93.466533,
255,0.979595,0.963640,0.971798,0.979362,0.990247,0.864908,0.891484,0.744763,0.978050,0.987758,0.992840,92.936353,
256,0.981374,0.972270,0.973448,0.981082,0.989442,0.835495,0.864908,0.746501,0.977981,0.988533,0.992712,93.306642,
257,0.980021,0.963507,0.970435,0.978660,0.992767,0.801475,0.835495,0.735669,0.978478,0.989634,0.994763,93.191737,
258,0.980856,0.964553,0.970100,0.983086,0.991563,0.777836,0.801475,0.724922,0.980069,0.990744,0.994981,93.423839,
259,0.976486,0.952684,0.966878,0.979269,0.989211,0.743804,0.777836,0.701544,0.975432,0.986971,0.991802,92.011375,
260,0.976929,0.949337,0.967349,0.978674,0.991987,0.713767,0.743804,0.691036,0.976551,0.988184,0.992471,92.190808,
261,0.976367,0.954452,0.967013,0.978506,0.988714,0.687497,0.713767,0.701210,0.975149,0.987210,0.991953,91.934817,
262,0.979078,0.964526,0.968949,0.981168,0.988915,0.656969,0.687497,0.718285,0.977153,0.988707,0.992604,92.593478,
263,0.976252,0.958673,0.965162,0.979166,0.987199,0.633109,0.656969,0.718972,0.976115,0.987525,0.992252,91.864701,
264,0.975704,0.951833,0.963953,0.980129,0.988388,0.603729,0.633109,0.709921,0.977165,0.987982,0.992119,91.730288,
265,0.975678,0.955671,0.965200,0.980303,0.985935,0.576104,0.603729,0.705641,0.973756,0.985401,0.990150,91.407361,
266,0.978491,0.961162,0.967800,0.982967,0.987902,0.549385,0.576104,0.704423,0.975295,0.987043,0.991807,92.194434,
267,0.976746,0.955791,0.966362,0.980615,0.987891,0.520220,0.549385,0.696192,0.974073,0.986335,0.991077,91.692604,
268,0.975864,0.952219,0.966116,0.980126,0.987429,0.491182,0.520220,0.694757,0.974980,0.986881,0.990723,91.465221,
269,0.975692,0.952402,0.966329,0.980128,0.986762,0.464047,0.491182,0.689687,0.973623,0.985939,0.990755,91.354115,
270,0.976979,0.957203,0.968724,0.980741,0.986536,0.433341,0.464047,0.690184,0.974187,0.986803,0.991935,91.727334,
271,0.975636,0.952831,0.965803,0.978592,0.987854,0.401336,0.433341,0.682644,0.972566,0.985642,0.991549,91.315640,
272,0.975459,0.949276,0.965797,0.976751,0.990171,0.379072,0.401336,0.677735,0.971717,0.985551,0.991588,91.250557,
273,0.975818,0.950760,0.967079,0.977203,0.989488,0.359739,0.379072,0.674721,0.972180,0.985959,0.991489,91.318682,
274,0.975850,0.951656,0.969041,0.978410,0.987246,0.332530,0.359739,0.672850,0.971927,0.985727,0.991112,91.251479,
275,0.975155,0.954575,0.966172,0.977294,0.986587,0.306031,0.332530,0.668689,0.969984,0.984848,0.991594,91.065186,
276,0.975197,0.953383,0.963788,0.978641,0.987459,0.280439,0.306031,0.656611,0.970091,0.985140,0.991934,91.098085,
277,0.974597,0.953807,0.962426,0.976030,0.988336,0.256784,0.280439,0.651076,0.967520,0.984631,0.991489,90.878556,
278,0.973638,0.951507,0.962757,0.976351,0.986268,0.231193,0.256784,0.646951,0.966655,0.983501,0.991954,90.629323,
279,0.972557,0.949287,0.961286,0.974556,0.986359,0.196679,0.231193,0.641883,0.965833,0.983319,0.990268,90.213768,
280,0.973382,0.947602,0.962721,0.975995,0.987413,0.175164,0.196679,0.642643,0.967563,0.983955,0.990903,90.447817,
281,0.971476,0.944820,0.960707,0.973414,0.986405,0.154672,0.175164,0.630842,0.964499,0.981974,0.990099,89.867323,
282,0.971497,0.943394,0.960635,0.973915,0.986696,0.131694,0.154672,0.624917,0.963173,0.981379,0.990160,89.826452,
283,0.970675,0.942540,0.959848,0.973673,0.985440,0.114349,0.131694,0.618108,0.960559,0.979824,0.988871,89.459004,
284,0.970367,0.941705,0.959301,0.972590,0.986042,0.114349,0.114349,0.609482,0.956704,0.977894,0.988407,89.274057,
285,0.992299,0.979987,0.986633,0.994240,0.996955,0.678583,63.450714,0.789016,0.987827,0.994666,0.997084,96.121381,
286,0.987841,0.971782,0.977895,0.988574,0.996371,0.642340,0.678583,0.738288,0.978381,0.990269,0.994783,94.708871,
287,0.985813,0.966846,0.976341,0.985296,0.995833,0.636634,0.642340,0.704136,0.973380,0.988179,0.993604,94.080917,
288,0.983129,0.962541,0.974444,0.983471,0.992560,0.635807,0.636634,0.693262,0.972416,0.988249,0.994084,93.546539,
289,0.983380,0.962055,0.974115,0.983532,0.993366,0.635807,0.635807,0.685671,0.970834,0.987151,0.993389,93.497876,
290,0.984965,0.962370,0.973057,0.986743,0.995373,0.648497,0.657670,0.680977,0.970894,0.987125,0.993291,93.853715,
291,0.984747,0.961497,0.973453,0.986206,0.995300,0.648497,0.648497,0.674977,0.970869,0.987444,0.993626,93.853989,
292,0.985070,0.962299,0.974959,0.983525,0.997100,0.674409,0.674409,0.672397,0.970542,0.986898,0.993320,93.910093,
293,0.984130,0.961041,0.971989,0.983990,0.996201,0.668285,0.680720,0.668750,0.970286,0.986727,0.993008,93.669329,
294,0.984911,0.959530,0.974432,0.984981,0.996750,0.668285,0.668285,0.667665,0.970566,0.987062,0.993568,93.900435,
295,0.984061,0.960807,0.972583,0.985585,0.994639,0.671612,0.671612,0.664212,0.970071,0.986729,0.992686,93.637231,
296,0.983520,0.960664,0.971718,0.985556,0.993722,0.664131,0.675212,0.665671,0.970564,0.986734,0.992776,93.517988,
297,0.983925,0.960333,0.972605,0.984835,0.994858,0.654033,0.664131,0.663943,0.970588,0.986881,0.993267,93.640762,
298,0.983048,0.960372,0.971556,0.983513,0.994142,0.647356,0.654033,0.661329,0.969803,0.986563,0.993089,93.414095,
299,0.984116,0.960599,0.972655,0.983044,0.996458,0.647356,0.647356,0.659690,0.970357,0.986920,0.992997,93.657690,
300,0.985008,0.961865,0.971247,0.985567,0.997087,0.651763,0.656649,0.658810,0.970214,0.986962,0.993405,93.891607,
301,0.984670,0.961166,0.972481,0.985235,0.996174,0.644913,0.651763,0.658636,0.970271,0.986912,0.993595,93.823149,
302,0.983534,0.959778,0.971798,0.984497,0.994700,0.644913,0.644913,0.658298,0.970264,0.987142,0.993394,93.571749,
303,0.984558,0.960548,0.972326,0.986035,0.995698,0.640705,0.656788,0.660432,0.970296,0.987178,0.993498,93.795424,
304,0.984694,0.960195,0.972781,0.984729,0.996850,0.640705,0.640705,0.657590,0.971680,0.988149,0.994047,93.920789,
305,0.982422,0.960050,0.972829,0.982518,0.992844,0.645295,0.645295,0.653713,0.970193,0.987334,0.993834,93.380803,
306,0.983083,0.961212,0.971603,0.983401,0.993998,0.656367,0.656367,0.655646,0.969390,0.986539,0.993018,93.431729,
307,0.983249,0.960750,0.973791,0.983640,0.993410,0.665687,0.665687,0.656063,0.969688,0.986727,0.993206,93.503734,
308,0.983805,0.961015,0.974281,0.984845,0.993607,0.667747,0.672210,0.655824,0.969625,0.986412,0.992982,93.594833,
309,0.983086,0.960831,0.973083,0.984458,0.992678,0.666025,0.667747,0.652591,0.968655,0.985948,0.992516,93.379260,
310,0.983523,0.960938,0.973071,0.985062,0.993252,0.666025,0.666025,0.654074,0.969503,0.986389,0.992418,93.486799,
311,0.983096,0.961144,0.971899,0.983712,0.993565,0.664328,0.678738,0.653757,0.969062,0.986397,0.992497,93.397713,
312,0.983684,0.961636,0.972684,0.984246,0.994112,0.664328,0.664328,0.653221,0.969733,0.986968,0.992803,93.578062,
313,0.982993,0.961216,0.971968,0.983219,0.993547,0.669272,0.669546,0.653429,0.969357,0.986871,0.993072,93.450390,
314,0.982633,0.961190,0.973630,0.982746,0.992341,0.669272,0.669272,0.654999,0.970088,0.987134,0.993268,93.400905,
315,0.983541,0.962631,0.970869,0.985082,0.993798,0.676626,0.702017,0.655763,0.970465,0.987119,0.993227,93.603339,
316,0.983692,0.961226,0.972242,0.984564,0.994346,0.666377,0.676626,0.652545,0.969480,0.986955,0.993175,93.611668,
317,0.983292,0.961473,0.971854,0.983955,0.993875,0.666377,0.666377,0.652578,0.969617,0.986954,0.993117,93.520797,
318,0.982443,0.961538,0.971744,0.982899,0.992618,0.682824,0.691955,0.651323,0.969303,0.986596,0.992759,93.313920,
319,0.983102,0.960886,0.970721,0.983830,0.994123,0.682341,0.682824,0.649668,0.969331,0.986499,0.992981,93.471557,
320,0.983181,0.961838,0.972133,0.984540,0.992931,0.682341,0.682341,0.649934,0.969017,0.986304,0.992740,93.459127,
321,0.983785,0.961361,0.971600,0.985025,0.994459,0.681771,0.690713,0.653716,0.970050,0.986676,0.992952,93.621838,
322,0.982654,0.960860,0.969970,0.984570,0.993001,0.681771,0.681771,0.652252,0.969828,0.986597,0.992832,93.364933,
323,0.982845,0.960838,0.970123,0.985619,0.992699,0.664932,0.688642,0.653025,0.969251,0.986114,0.993041,93.376926,
324,0.984035,0.959649,0.972019,0.987519,0.993723,0.664932,0.664932,0.653216,0.968864,0.986183,0.992977,93.630596,
325,0.984200,0.960761,0.971883,0.986023,0.994916,0.668475,0.692323,0.650852,0.968431,0.985709,0.992216,93.590205,
326,0.983813,0.960826,0.970337,0.985446,0.995155,0.651959,0.668475,0.652215,0.970751,0.987267,0.992993,93.623857,
327,0.985378,0.961901,0.972627,0.987401,0.996330,0.644360,0.651959,0.652395,0.970166,0.986862,0.992757,93.913344,
328,0.984075,0.961703,0.971209,0.985772,0.994980,0.644360,0.644360,0.652621,0.969978,0.986683,0.993211,93.658957,
329,0.983077,0.962137,0.971962,0.983445,0.993719,0.662934,0.662934,0.652723,0.968633,0.986011,0.992805,93.399111,
330,0.984411,0.961007,0.970454,0.986649,0.995682,0.662565,0.664121,0.653241,0.969533,0.986786,0.993367,93.769621,
331,0.983642,0.961066,0.972070,0.984257,0.994753,0.648593,0.662565,0.651181,0.968799,0.986416,0.993243,93.558648,
332,0.983130,0.960972,0.970231,0.985957,0.993169,0.634762,0.648593,0.652187,0.970466,0.987163,0.993245,93.468457,
333,0.983456,0.961635,0.971455,0.985843,0.993379,0.634762,0.634762,0.650972,0.969909,0.987106,0.993422,93.550090,
334,0.984017,0.961936,0.971577,0.985739,0.994693,0.641966,0.641966,0.653860,0.970089,0.987273,0.993222,93.669245,
335,0.983670,0.961274,0.971923,0.986609,0.993269,0.657483,0.661483,0.651127,0.968902,0.986102,0.992387,93.493995,
336,0.983219,0.960731,0.971637,0.985745,0.993103,0.626506,0.657483,0.651187,0.969136,0.986496,0.993044,93.427592,
337,0.982647,0.961482,0.972108,0.984790,0.991979,0.626506,0.626506,0.651084,0.970301,0.987185,0.993384,93.366313,
338,0.982881,0.961506,0.970765,0.984437,0.993382,0.636632,0.643623,0.651555,0.969546,0.986625,0.992337,93.317703,
339,0.982631,0.960878,0.972140,0.984171,0.992506,0.636632,0.636632,0.649542,0.968841,0.986049,0.992279,93.233116,
340,0.984374,0.962817,0.973228,0.983828,0.996014,0.646571,0.654988,0.651393,0.968734,0.986129,0.992278,93.623840,
341,0.983520,0.962283,0.970943,0.984126,0.994887,0.646571,0.646571,0.648796,0.969207,0.986572,0.992681,93.496104,
342,0.983244,0.961511,0.973169,0.982847,0.994299,0.665579,0.665579,0.648939,0.967973,0.985877,0.992346,93.398068,
343,0.983944,0.961533,0.972076,0.985739,0.994420,0.667129,0.677848,0.649024,0.968423,0.986300,0.992982,93.622767,
344,0.982355,0.961434,0.969277,0.984665,0.992636,0.667129,0.667129,0.645090,0.968870,0.986802,0.993071,93.315352,
345,0.983420,0.960006,0.971357,0.984934,0.994570,0.670916,0.671343,0.647356,0.968361,0.986125,0.992763,93.490955,
346,0.983198,0.960764,0.969924,0.984764,0.994573,0.670916,0.670916,0.649011,0.967969,0.985756,0.992036,93.364571,
347,0.982932,0.959937,0.972474,0.985826,0.992206,0.706294,0.710245,0.648827,0.968822,0.986232,0.992042,93.377324,
348,0.983155,0.960176,0.970863,0.983822,0.994871,0.698631,0.706294,0.649127,0.969239,0.986130,0.991924,93.403136,
349,0.983225,0.961198,0.970678,0.983846,0.994790,0.687166,0.698631,0.646911,0.969227,0.986904,0.993208,93.543574,
350,0.982976,0.960559,0.969273,0.984763,0.994345,0.685046,0.687166,0.645163,0.968583,0.986293,0.992338,93.389847,
351,0.982905,0.960365,0.967960,0.984050,0.995332,0.685046,0.685046,0.642598,0.968158,0.986131,0.992368,93.371378,
352,0.983117,0.959403,0.969943,0.983440,0.995637,0.686703,0.686703,0.641525,0.968119,0.986205,0.992136,93.405353,
353,0.982843,0.959195,0.969810,0.983436,0.995053,0.676796,0.686772,0.640598,0.968061,0.986217,0.992842,93.391621,
354,0.983045,0.958706,0.969013,0.982487,0.996738,0.676796,0.676796,0.639331,0.967634,0.986181,0.992897,93.438188,
355,0.981865,0.959159,0.968762,0.982832,0.993548,0.682526,0.682526,0.638168,0.967002,0.985698,0.992344,93.123831,
356,0.981078,0.958237,0.968323,0.981433,0.993026,0.675761,0.685833,0.635760,0.966013,0.985186,0.992492,92.933877,
357,0.982372,0.958987,0.971007,0.982557,0.993978,0.675761,0.675761,0.635647,0.966873,0.985610,0.992717,93.253610,
358,0.982639,0.958886,0.969509,0.982947,0.995126,0.682891,0.692214,0.633258,0.966555,0.985900,0.992394,93.309539,
359,0.981589,0.957098,0.970198,0.981852,0.993529,0.682891,0.682891,0.630561,0.965486,0.984894,0.991943,93.001551,
360,0.981892,0.956115,0.968385,0.982732,0.994848,0.716309,0.716309,0.627958,0.965500,0.984710,0.992062,93.114597,
361,0.981149,0.955952,0.967460,0.984538,0.992316,0.712991,0.759986,0.627279,0.965957,0.985068,0.992305,92.987809,
362,0.980506,0.955075,0.967380,0.980805,0.993755,0.712991,0.712991,0.622752,0.964886,0.984494,0.991444,92.756963,
363,0.979604,0.954311,0.967010,0.982926,0.990425,0.723600,0.723600,0.621874,0.964399,0.984416,0.992255,92.636707,
364,0.980410,0.953554,0.967083,0.981958,0.993226,0.711086,0.724847,0.621707,0.965422,0.985110,0.992662,92.862155,
365,0.979859,0.954909,0.967295,0.980786,0.992205,0.711086,0.711086,0.619065,0.964033,0.984163,0.991834,92.633818,
366,0.980558,0.952768,0.967422,0.982894,0.993083,0.720233,0.734733,0.613868,0.963517,0.984205,0.991392,92.768399,
367,0.978614,0.951960,0.964641,0.980938,0.991261,0.720233,0.720233,0.609468,0.962478,0.983330,0.991351,92.309966,
368,0.978359,0.949903,0.964052,0.979146,0.992766,0.720438,0.720438,0.607130,0.961409,0.983339,0.991550,92.271494,
369,0.977285,0.947187,0.962699,0.978991,0.991601,0.731671,0.731671,0.600788,0.959996,0.982346,0.990818,91.956560,
370,0.976510,0.945398,0.963064,0.980803,0.988647,0.710530,0.736774,0.597853,0.960160,0.982471,0.990665,91.761402,
371,0.976559,0.944771,0.963708,0.979539,0.989407,0.695593,0.710530,0.592952,0.958897,0.981489,0.989824,91.646473,
372,0.976584,0.942199,0.961119,0.978906,0.991806,0.695593,0.695593,0.588680,0.958430,0.981707,0.990463,91.718029,
373,0.976592,0.939932,0.960795,0.978489,0.992954,0.700892,0.700892,0.577112,0.955096,0.980049,0.989937,91.620525,
374,0.974970,0.936556,0.958095,0.977951,0.991594,0.702577,0.702577,0.570177,0.954434,0.980275,0.989641,91.270234,
375,0.972386,0.931410,0.953230,0.973826,0.991984,0.702431,0.707205,0.558341,0.948650,0.976704,0.987480,90.390401,
376,0.968770,0.926573,0.950649,0.970168,0.988284,0.688822,0.702431,0.547019,0.944131,0.973970,0.985832,89.356990,
377,0.966855,0.921568,0.943789,0.969139,0.988978,0.688822,0.688822,0.531095,0.936624,0.970284,0.984015,88.657060,
378,0.994028,0.984413,0.987485,0.995088,0.997745,0.080320,56.590206,0.852004,0.991534,0.995986,0.997917,95.821015,
379,0.993494,0.983869,0.986241,0.994364,0.997572,0.080320,0.080320,0.848261,0.990621,0.995380,0.997122,95.610371,
380,0.992850,0.981083,0.984182,0.994250,0.997556,0.095243,0.095243,0.845949,0.989793,0.995275,0.996895,95.463962,
381,0.992965,0.981200,0.984426,0.994306,0.997670,0.110376,0.110376,0.844015,0.989611,0.994695,0.996911,95.484290,
382,0.993172,0.982338,0.987810,0.993817,0.997072,0.112638,0.114902,0.841438,0.988494,0.994152,0.996545,95.473979,
383,0.991918,0.980978,0.983646,0.992430,0.996885,0.110112,0.112638,0.838912,0.987189,0.993672,0.996380,95.157519,
384,0.990962,0.981168,0.983341,0.991042,0.995719,0.110112,0.110112,0.836351,0.985274,0.992265,0.995538,94.810978,
385,0.990346,0.980488,0.978674,0.989185,0.997167,0.466553,0.466553,0.826479,0.980355,0.989263,0.993757,94.858756,
386,0.989725,0.980454,0.981530,0.991172,0.993590,1.080824,1.080824,0.817263,0.981168,0.990672,0.994496,95.669155,
387,0.985806,0.976050,0.974825,0.987717,0.990337,1.347580,1.347580,0.809338,0.974456,0.986114,0.991197,94.673001,
388,0.988365,0.977035,0.977253,0.988964,0.994074,1.196500,1.405039,0.808618,0.977125,0.988097,0.992896,95.266582,
389,0.987309,0.976005,0.974141,0.988631,0.993113,1.196500,1.196500,0.802010,0.975456,0.988124,0.993260,95.060958,
390,0.989092,0.977557,0.982940,0.989719,0.993334,1.684009,1.684009,0.808156,0.979683,0.989915,0.994101,96.255859,
391,0.988015,0.976002,0.981850,0.988443,0.992631,1.998387,1.998387,0.804887,0.977428,0.989220,0.994265,96.404918,
392,0.988487,0.977311,0.976750,0.989363,0.994388,2.451916,2.451916,0.802414,0.975946,0.988220,0.993586,96.993267,
393,0.988539,0.978765,0.975571,0.991339,0.993180,2.276371,3.377063,0.808514,0.981055,0.990996,0.994254,96.977351,
394,0.987350,0.969921,0.969900,0.990579,0.995125,1.108970,2.276371,0.796817,0.976253,0.987930,0.992342,94.877085,
395,0.989364,0.976506,0.976599,0.993845,0.993502,1.020126,1.108970,0.800366,0.981944,0.991618,0.994689,95.574948,
396,0.988140,0.967233,0.976617,0.992685,0.993768,0.846137,1.020126,0.793017,0.976385,0.987610,0.991936,94.657214,
397,0.988242,0.969119,0.975348,0.994502,0.992939,0.612947,0.846137,0.795491,0.979891,0.990097,0.994024,94.663068,
398,0.987786,0.963842,0.975080,0.991500,0.995166,0.409663,0.612947,0.792988,0.980391,0.990453,0.994237,94.330674,
399,0.990544,0.972993,0.980657,0.992435,0.996640,0.324704,0.409663,0.799837,0.982924,0.991853,0.994916,94.942068,
400,0.987850,0.965293,0.973666,0.992925,0.994446,0.308443,0.324704,0.793661,0.980124,0.989954,0.993748,94.147074,
401,0.989479,0.965716,0.977244,0.993928,0.996113,0.308443,0.308443,0.794912,0.981439,0.990560,0.993543,94.516960,
402,0.987792,0.965574,0.975632,0.992329,0.993996,0.322581,0.322581,0.793329,0.980073,0.990151,0.993668,94.155600,
403,0.990245,0.972996,0.980909,0.993977,0.994866,0.331548,0.331548,0.796872,0.982055,0.991481,0.994483,94.832282,
404,0.987184,0.966548,0.973279,0.990909,0.994102,0.339085,0.339085,0.794375,0.981181,0.990793,0.994039,94.108210,
405,0.987258,0.969377,0.976348,0.990719,0.992736,0.338437,0.339666,0.795443,0.980829,0.990311,0.994059,94.101436,
406,0.987433,0.968836,0.973942,0.988450,0.995499,0.336746,0.338437,0.795352,0.979813,0.990016,0.993667,94.088220,
407,0.988643,0.973914,0.976859,0.989875,0.995161,0.332410,0.336746,0.798744,0.982205,0.991677,0.995133,94.545887,
408,0.987291,0.968310,0.976152,0.989000,0.994292,0.296472,0.332410,0.796527,0.981121,0.990987,0.993947,94.074763,
409,0.988531,0.969672,0.978842,0.991732,0.994079,0.286050,0.296472,0.794785,0.980896,0.990661,0.994116,94.329173,
410,0.986483,0.967425,0.976150,0.989702,0.992273,0.283516,0.286050,0.795285,0.979930,0.989559,0.993073,93.743755,
411,0.987858,0.971724,0.977526,0.990894,0.993107,0.264803,0.283516,0.795361,0.980905,0.990639,0.993283,94.086912,
412,0.986195,0.967396,0.975291,0.989469,0.992109,0.256024,0.264803,0.793044,0.979713,0.990031,0.993556,93.704571,
413,0.986366,0.970022,0.976557,0.989509,0.991429,0.254866,0.256024,0.791457,0.977689,0.988514,0.992629,93.590358,
414,0.985383,0.968228,0.975094,0.989518,0.990158,0.254866,0.254866,0.788979,0.972985,0.985460,0.990708,93.069425,
415,0.987554,0.972384,0.978008,0.989370,0.993123,1.072004,1.072004,0.796562,0.976708,0.988091,0.992493,94.894113,
416,0.984632,0.966846,0.973279,0.987768,0.990900,1.146089,1.863996,0.789556,0.971385,0.985176,0.990074,94.012701,
417,0.984865,0.969257,0.971445,0.988562,0.991098,0.873511,1.146089,0.782680,0.974109,0.987487,0.991938,93.970440,
418,0.982152,0.968314,0.967175,0.985527,0.988580,0.873511,0.873511,0.779991,0.970181,0.984568,0.990656,93.134266,
419,0.985811,0.973708,0.972364,0.991183,0.989624,1.633788,1.633788,0.786269,0.974262,0.987273,0.991938,95.163282,
420,0.982488,0.966965,0.971481,0.985633,0.987753,2.384054,2.384054,0.782114,0.967356,0.981511,0.987409,94.768898,
421,0.985398,0.970789,0.968923,0.989868,0.991166,2.710102,2.857075,0.776024,0.970394,0.984251,0.990762,96.224390,
422,0.984474,0.968673,0.972098,0.987293,0.990494,1.781546,2.710102,0.768531,0.967784,0.983085,0.990253,94.721151,
423,0.988254,0.973320,0.976775,0.990975,0.993782,1.200204,1.781546,0.777281,0.978662,0.990144,0.994758,95.502530,
424,0.988820,0.969910,0.975073,0.990242,0.996841,1.188248,1.200204,0.769927,0.977646,0.989900,0.994271,95.558193,
425,0.985691,0.964510,0.970257,0.986384,0.995392,1.021755,1.188248,0.762852,0.972543,0.986636,0.992365,94.343312,
426,0.986760,0.966314,0.978111,0.988558,0.993364,0.697579,1.021755,0.761212,0.973418,0.987290,0.992686,94.209712,
427,0.986823,0.963376,0.974412,0.990828,0.994003,0.577158,0.697579,0.759105,0.971259,0.985861,0.991175,93.873140,
428,0.989162,0.968753,0.980142,0.993714,0.994018,0.577158,0.577158,0.762114,0.975823,0.988550,0.993066,94.669276,
429,0.985029,0.966684,0.976257,0.985024,0.992307,0.852200,0.852200,0.762484,0.971270,0.985831,0.991639,93.878556,
430,0.985211,0.971426,0.974326,0.987049,0.991027,1.387478,1.387478,0.765709,0.972383,0.986601,0.991749,94.664030,
431,0.982132,0.971060,0.971038,0.983643,0.987537,2.017788,2.017788,0.763065,0.964036,0.981666,0.989674,94.395232,
432,0.986002,0.975669,0.975045,0.987774,0.990945,6.036454,6.036454,0.778764,0.970893,0.985728,0.991927,100.000000,
433,0.979193,0.974357,0.964449,0.978680,0.985295,6.321145,8.676312,0.776504,0.961369,0.978873,0.986340,98.762778,
434,0.986094,0.974836,0.969975,0.987218,0.993099,2.690600,6.321145,0.788382,0.966735,0.982212,0.989674,96.159485,
435,0.988273,0.973784,0.975321,0.990539,0.994751,0.802947,2.690600,0.807600,0.977570,0.988397,0.993723,94.807376,
436,0.991371,0.979265,0.979597,0.995080,0.995931,0.675005,0.802947,0.818482,0.984609,0.992609,0.995663,95.683845,
437,0.988674,0.969065,0.975881,0.992372,0.995610,0.582505,0.675005,0.811085,0.981764,0.991058,0.994426,94.794442,
