Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
218,0.978208,0.966271,0.969116,0.978009,0.989265,2.300589,2.314469,0.690584,0.976167,0.988635,0.992675,94.530111,
219,0.973165,0.945959,0.967191,0.977578,0.985679,2.281182,2.300589,0.645794,0.971555,0.986155,0.991795,93.243911,
220,0.974839,0.955914,0.965531,0.977677,0.987024,2.257892,2.281182,0.675640,0.974515,0.988257,0.993659,93.809504,
221,0.972893,0.947084,0.966060,0.975846,0.986766,2.249803,2.257892,0.640224,0.968806,0.985075,0.991588,93.076133,
222,0.977782,0.965905,0.970961,0.978981,0.986617,2.233470,2.249803,0.692687,0.975946,0.988218,0.992967,94.355316,
223,0.975392,0.945575,0.974072,0.979756,0.986436,2.210080,2.233470,0.640662,0.972020,0.985168,0.990213,93.472806,
224,0.977280,0.962808,0.969158,0.978010,0.988316,2.190228,2.210080,0.689503,0.973378,0.986519,0.992186,94.045078,
225,0.975352,0.944341,0.972073,0.977975,0.989125,2.170057,2.190228,0.633304,0.971187,0.985806,0.991579,93.555565,
226,0.977578,0.964898,0.970560,0.977091,0.987693,2.150279,2.170057,0.691647,0.975363,0.987682,0.992239,94.121671,
227,0.976935,0.945940,0.975196,0.978815,0.989862,2.128963,2.150279,0.640131,0.973934,0.986823,0.991985,93.929095,
228,0.980181,0.966752,0.970371,0.979324,0.992209,2.106016,2.128963,0.694660,0.974998,0.988109,0.993406,94.740167,
229,0.977140,0.945281,0.972441,0.979586,0.991391,2.082934,2.106016,0.635619,0.972225,0.986694,0.992719,93.966820,
230,0.978854,0.965853,0.970836,0.978290,0.989347,2.058141,2.082934,0.693435,0.975377,0.988042,0.993213,94.374873,
231,0.974221,0.943315,0.972369,0.977156,0.986078,2.032928,2.058141,0.638871,0.971234,0.984568,0.989825,92.938643,
232,0.976146,0.960498,0.967809,0.975331,0.988290,2.002901,2.032928,0.688785,0.972718,0.985952,0.991115,93.448281,
233,0.974684,0.942879,0.971861,0.976659,0.988443,1.980256,2.002901,0.635366,0.970544,0.984816,0.990406,93.031389,
234,0.977713,0.964387,0.968933,0.978492,0.987972,1.953328,1.980256,0.695371,0.975049,0.986819,0.990819,93.745014,
235,0.973795,0.945206,0.965298,0.976994,0.988491,1.920718,1.953328,0.643318,0.969096,0.983193,0.988847,92.554510,
236,0.974941,0.950682,0.963338,0.977349,0.990074,1.889504,1.920718,0.679935,0.972781,0.985565,0.990918,93.016850,
237,0.971793,0.939858,0.963601,0.974673,0.987626,1.851237,1.889504,0.638278,0.968556,0.984099,0.990564,92.215132,
238,0.979014,0.964538,0.970210,0.980353,0.988947,1.809045,1.851237,0.699156,0.976347,0.987774,0.992052,93.987807,
239,0.978683,0.957475,0.965549,0.979003,0.994516,1.769396,1.809045,0.662980,0.970261,0.985227,0.991388,93.702774,
240,0.977398,0.943972,0.966833,0.981650,0.993739,1.733433,1.769396,0.664165,0.975548,0.988195,0.993180,93.673545,
241,0.973728,0.951037,0.962939,0.976430,0.987022,1.693576,1.733433,0.656876,0.969732,0.984929,0.991010,92.493787,
242,0.982189,0.967472,0.974703,0.982777,0.992029,1.660410,1.693576,0.703514,0.978899,0.990052,0.994271,94.774620,
243,0.978986,0.961413,0.967328,0.979121,0.992788,1.622733,1.660410,0.688198,0.974434,0.987731,0.993172,93.832067,
244,0.972651,0.948132,0.964149,0.973707,0.986943,1.587797,1.622733,0.664683,0.972439,0.985832,0.991294,92.192436,
245,0.975265,0.959686,0.964241,0.974547,0.988790,1.550694,1.587797,0.674426,0.969815,0.984437,0.990797,92.590849,
246,0.978038,0.964355,0.968423,0.977962,0.989567,1.504992,1.550694,0.703129,0.977672,0.989010,0.993196,93.536715,
247,0.969288,0.943122,0.960022,0.971349,0.984384,1.474441,1.504992,0.645026,0.967814,0.982791,0.988491,90.966591,
248,0.968640,0.936674,0.960895,0.970760,0.985479,1.435008,1.474441,0.620516,0.961007,0.978953,0.986543,90.459099,
249,0.966250,0.948940,0.955906,0.964866,0.981328,1.402997,1.435008,0.634272,0.950409,0.972523,0.981699,89.186103,
250,0.992125,0.983335,0.986326,0.993477,0.998425,1.363769,1.402997,0.823605,0.991624,0.996286,0.997745,97.128225,
251,0.980551,0.949909,0.972692,0.986162,0.994234,1.326873,1.363769,0.721255,0.983945,0.991597,0.994217,94.064683,
252,0.984033,0.951971,0.982683,0.989619,0.994348,1.289163,1.326873,0.693249,0.983375,0.991676,0.994530,94.818655,
253,0.978540,0.948746,0.970084,0.982977,0.993050,1.248023,1.289163,0.710632,0.979986,0.989792,0.993532,93.381613,
254,0.985513,0.974868,0.977895,0.987263,0.993279,1.205643,1.248023,0.754315,0.982698,0.991998,0.995437,95.078009,
255,0.978852,0.949643,0.971318,0.984193,0.991518,1.167737,1.205643,0.698926,0.978940,0.988865,0.992150,93.198489,
256,0.980955,0.949302,0.977590,0.986276,0.992088,1.128549,1.167737,0.679500,0.979829,0.989992,0.993884,93.814545,
257,0.976345,0.947874,0.966301,0.981533,0.990054,1.087276,1.128549,0.690202,0.976357,0.988112,0.992323,92.529404,
258,0.982350,0.969264,0.972843,0.984662,0.991495,1.048895,1.087276,0.734782,0.980674,0.990782,0.994322,94.044745,
259,0.977091,0.953501,0.968522,0.981671,0.988198,1.010260,1.048895,0.707882,0.978539,0.988585,0.992272,92.602316,
260,0.975520,0.949270,0.965613,0.979947,0.988578,0.967381,1.010260,0.677227,0.973832,0.986866,0.991981,92.117402,
261,0.977664,0.947982,0.971786,0.983410,0.988740,0.932247,0.967381,0.684087,0.977614,0.988675,0.992448,92.662176,
262,0.979550,0.962548,0.971290,0.981206,0.989988,0.889969,0.932247,0.710357,0.978231,0.989817,0.993811,93.155073,
263,0.977068,0.955252,0.968849,0.980110,0.988340,0.855236,0.889969,0.711168,0.977928,0.988491,0.992300,92.389951,
264,0.978646,0.960135,0.970186,0.980639,0.989506,0.816178,0.855236,0.708623,0.976495,0.987966,0.991908,92.623049,
265,0.977244,0.956749,0.968725,0.979981,0.988349,0.777581,0.816178,0.700107,0.975748,0.987480,0.991855,92.248530,
266,0.980565,0.965175,0.971977,0.981295,0.991207,0.740618,0.777581,0.707283,0.977440,0.988712,0.992254,93.007109,
267,0.976791,0.954507,0.967796,0.979099,0.989264,0.700862,0.740618,0.693765,0.975372,0.987276,0.991496,92.018479,
268,0.975569,0.950130,0.965664,0.978227,0.989588,0.662274,0.700862,0.684244,0.973945,0.986800,0.991578,91.694248,
269,0.977067,0.957226,0.968246,0.979280,0.988525,0.625571,0.662274,0.691566,0.974152,0.987006,0.992112,92.016087,
270,0.978895,0.962171,0.971523,0.979849,0.989252,0.580119,0.625571,0.695115,0.975733,0.988271,0.992648,92.454464,
271,0.976851,0.953515,0.968697,0.979737,0.988845,0.537263,0.580119,0.689675,0.975146,0.987597,0.992143,91.889980,
272,0.976728,0.951054,0.968644,0.980238,0.989175,0.504841,0.537263,0.684772,0.975558,0.987646,0.992164,91.832530,
273,0.976315,0.952073,0.966880,0.979952,0.988840,0.479571,0.504841,0.680987,0.973654,0.986762,0.991433,91.609654,
274,0.976949,0.958306,0.966871,0.978680,0.989058,0.441572,0.479571,0.676670,0.972508,0.986890,0.991889,91.740786,
275,0.977398,0.956467,0.969470,0.979663,0.988800,0.405569,0.441572,0.678130,0.973239,0.986249,0.991270,91.714451,
276,0.975787,0.952224,0.967343,0.979378,0.987526,0.368265,0.405569,0.668190,0.971114,0.985522,0.990803,91.253010,
277,0.975336,0.949588,0.965658,0.978882,0.988727,0.336006,0.368265,0.661716,0.970619,0.985380,0.991074,91.136094,
278,0.974480,0.947669,0.964753,0.977929,0.988420,0.300467,0.336006,0.649781,0.969538,0.985037,0.990666,90.870282,
279,0.974104,0.949114,0.965257,0.977508,0.986822,0.249768,0.300467,0.649396,0.968583,0.984418,0.990602,90.688941,
280,0.974002,0.946911,0.963123,0.977506,0.988710,0.220750,0.249768,0.639907,0.967587,0.984213,0.990294,90.606697,
281,0.973050,0.944816,0.961614,0.977470,0.987826,0.197149,0.220750,0.629578,0.964894,0.982747,0.989561,90.254775,
282,0.971137,0.942002,0.959011,0.975420,0.986801,0.163715,0.197149,0.618125,0.961953,0.981554,0.989008,89.712644,
283,0.969225,0.939688,0.956706,0.973977,0.984909,0.137418,0.163715,0.608429,0.958930,0.980349,0.988644,89.193353,
284,0.967959,0.937486,0.954433,0.972777,0.984558,0.137418,0.137418,0.597001,0.954479,0.977922,0.987188,88.706096,
285,0.992416,0.979131,0.986016,0.994009,0.998028,0.857860,63.994953,0.778422,0.986803,0.994227,0.996979,96.355497,
286,0.985681,0.969074,0.975414,0.987990,0.993532,0.819305,0.857860,0.715009,0.973162,0.987462,0.993242,94.218244,
287,0.983447,0.962959,0.972770,0.985376,0.992877,0.808220,0.819305,0.692082,0.970252,0.986220,0.992460,93.610298,
288,0.982982,0.960038,0.971678,0.984453,0.993711,0.808220,0.808220,0.683385,0.968878,0.985497,0.992137,93.454963,
289,0.982669,0.960103,0.971900,0.983713,0.993317,0.811246,0.811246,0.678294,0.968186,0.985143,0.991774,93.349010,
290,0.982153,0.960425,0.971508,0.983066,0.992641,0.825718,0.830405,0.673788,0.968323,0.985727,0.992626,93.355360,
291,0.983453,0.960053,0.971204,0.985731,0.994229,0.825718,0.825718,0.670838,0.969103,0.986225,0.992752,93.675050,
292,0.983582,0.959688,0.973186,0.984475,0.994596,0.851801,0.851801,0.669618,0.969092,0.986094,0.992642,93.723334,
293,0.983427,0.958940,0.971041,0.984526,0.995358,0.844719,0.857198,0.666525,0.968363,0.985680,0.992521,93.653197,
294,0.982938,0.958722,0.971687,0.984183,0.994165,0.844719,0.844719,0.663580,0.968253,0.985246,0.991900,93.481126,
295,0.983056,0.959454,0.970652,0.984517,0.994399,0.851497,0.851497,0.660344,0.966835,0.984631,0.991583,93.461036,
296,0.982427,0.959365,0.970307,0.983562,0.993743,0.839176,0.854414,0.659491,0.967653,0.985293,0.992205,93.392241,
297,0.982364,0.958661,0.970633,0.985395,0.992336,0.829581,0.839176,0.658992,0.968183,0.985389,0.991981,93.355340,
298,0.982980,0.958981,0.970582,0.985257,0.993847,0.820449,0.829581,0.656882,0.968030,0.985568,0.991925,93.482301,
299,0.983541,0.958734,0.971765,0.984631,0.995159,0.820449,0.820449,0.655935,0.967730,0.985429,0.992156,93.615989,
300,0.982783,0.958670,0.970234,0.984428,0.994117,0.824503,0.827266,0.652606,0.968005,0.985882,0.992463,93.506743,
301,0.983029,0.958100,0.969445,0.986065,0.994051,0.818208,0.824503,0.652816,0.967575,0.985276,0.991977,93.484263,
302,0.983111,0.958617,0.970493,0.985618,0.993985,0.818208,0.818208,0.653295,0.968022,0.985634,0.991912,93.513768,
303,0.982928,0.958158,0.970479,0.985155,0.994049,0.819344,0.833092,0.651364,0.966884,0.985015,0.991721,93.431065,
304,0.983081,0.958740,0.971896,0.984450,0.994110,0.819344,0.819344,0.651654,0.967990,0.985542,0.992080,93.519953,
305,0.983472,0.958343,0.970188,0.985709,0.994985,0.825649,0.825649,0.651383,0.967451,0.985149,0.991824,93.573002,
306,0.982279,0.957024,0.970545,0.983941,0.993514,0.830941,0.830941,0.648695,0.966280,0.984411,0.991312,93.246799,
307,0.981777,0.957843,0.969537,0.983345,0.992880,0.840306,0.840306,0.649659,0.966854,0.984867,0.991680,93.200751,
308,0.982948,0.957880,0.969793,0.985691,0.993930,0.843975,0.848172,0.649777,0.967206,0.985298,0.991865,93.493878,
309,0.982964,0.957717,0.970351,0.985899,0.993623,0.843975,0.843975,0.649018,0.966514,0.984672,0.991698,93.454503,
310,0.982371,0.957504,0.968727,0.985291,0.993372,0.845119,0.845119,0.647543,0.966695,0.984821,0.991601,93.328998,
311,0.983454,0.958203,0.970771,0.986027,0.994333,0.842177,0.853995,0.649584,0.967652,0.985651,0.992379,93.659970,
312,0.983354,0.958450,0.970225,0.985628,0.994544,0.842177,0.842177,0.648067,0.967242,0.985491,0.992279,93.623510,
313,0.982551,0.958705,0.970569,0.984366,0.993210,0.842224,0.846910,0.648673,0.967036,0.985651,0.992507,93.473587,
314,0.982668,0.957897,0.971201,0.984599,0.993264,0.842224,0.842224,0.648266,0.967146,0.985498,0.992031,93.454823,
315,0.982749,0.957602,0.970133,0.984573,0.994062,0.855677,0.875022,0.648085,0.967223,0.985225,0.991921,93.469243,
316,0.983255,0.958559,0.970203,0.985985,0.994016,0.845226,0.855677,0.647325,0.967052,0.985256,0.991639,93.544334,
317,0.982617,0.958154,0.971206,0.984147,0.993466,0.845226,0.845226,0.647577,0.966919,0.985256,0.991868,93.423779,
318,0.983174,0.958197,0.971055,0.985814,0.993695,0.861137,0.866370,0.647461,0.966710,0.984909,0.991627,93.529411,
319,0.982606,0.958712,0.968554,0.984887,0.993940,0.861137,0.861137,0.645463,0.967395,0.985266,0.991970,93.454774,
320,0.983334,0.957687,0.971275,0.985764,0.994222,0.861139,0.861139,0.645520,0.967244,0.985313,0.992003,93.616419,
321,0.983297,0.957130,0.970061,0.985741,0.994858,0.862106,0.871068,0.645164,0.967067,0.985062,0.991805,93.582390,
322,0.983386,0.956624,0.969339,0.986496,0.995042,0.862106,0.862106,0.645208,0.966810,0.984946,0.991951,93.607132,
323,0.983136,0.957752,0.970209,0.985918,0.994109,0.843051,0.865773,0.647283,0.967109,0.984798,0.991601,93.492641,
324,0.982771,0.958303,0.971567,0.984706,0.993379,0.843051,0.843051,0.647453,0.966773,0.984972,0.991903,93.444313,
325,0.983110,0.957530,0.970672,0.986487,0.993554,0.843063,0.868504,0.646960,0.967226,0.985209,0.991995,93.537860,
326,0.982415,0.957947,0.968949,0.984505,0.994003,0.828998,0.843063,0.644016,0.967104,0.985112,0.992010,93.369470,
327,0.982479,0.958544,0.968407,0.985709,0.993372,0.826144,0.828998,0.644881,0.966398,0.985120,0.991974,93.373598,
328,0.982821,0.958158,0.969398,0.985454,0.994003,0.826144,0.826144,0.646652,0.967157,0.985458,0.992104,93.473450,
329,0.982839,0.958017,0.970484,0.984520,0.994251,0.842643,0.842643,0.646159,0.967594,0.985601,0.992261,93.519601,
330,0.982821,0.957932,0.970870,0.985727,0.993193,0.837627,0.843630,0.645106,0.966738,0.985163,0.991681,93.441469,
331,0.983247,0.957774,0.971405,0.985509,0.994248,0.826754,0.837627,0.645588,0.966005,0.984608,0.991402,93.469678,
332,0.984216,0.958692,0.970067,0.986961,0.995880,0.807222,0.826754,0.646044,0.966755,0.985183,0.991847,93.717662,
333,0.983557,0.958832,0.970723,0.986252,0.994416,0.807222,0.807222,0.646445,0.966828,0.985335,0.992151,93.605903,
334,0.983281,0.958265,0.971125,0.984968,0.994660,0.813454,0.813454,0.646365,0.967293,0.985726,0.992439,93.596511,
335,0.982938,0.957944,0.969446,0.985323,0.994423,0.828243,0.835930,0.645371,0.967320,0.985588,0.992130,93.511574,
336,0.982445,0.957412,0.968550,0.985719,0.993480,0.799825,0.828243,0.643618,0.967151,0.985332,0.992113,93.357500,
337,0.982069,0.957353,0.969375,0.984677,0.992944,0.799825,0.799825,0.644118,0.967118,0.985285,0.992077,93.270566,
338,0.981778,0.957911,0.970731,0.984006,0.991922,0.809249,0.809249,0.644997,0.966789,0.984983,0.991818,93.183005,
339,0.982462,0.958672,0.971442,0.985856,0.991733,0.809581,0.809581,0.643922,0.966484,0.985095,0.991994,93.350735,
340,0.982791,0.958552,0.971008,0.984390,0.993820,0.820719,0.828813,0.645301,0.966785,0.985152,0.991889,93.429618,
341,0.982727,0.957842,0.970775,0.984164,0.994103,0.820719,0.820719,0.644576,0.967454,0.985710,0.992261,93.473794,
342,0.982946,0.957790,0.969834,0.985738,0.993951,0.836739,0.836739,0.644691,0.967788,0.985803,0.992371,93.555617,
343,0.982700,0.957745,0.971052,0.984888,0.993393,0.843117,0.852646,0.645133,0.966565,0.984999,0.992039,93.443259,
344,0.983129,0.957695,0.971625,0.983775,0.995013,0.843117,0.843117,0.645129,0.966562,0.984943,0.991684,93.505091,
345,0.983201,0.958185,0.971649,0.985707,0.993631,0.847088,0.847088,0.643669,0.966070,0.985274,0.992488,93.604750,
346,0.982587,0.957728,0.971198,0.983716,0.993864,0.848861,0.848861,0.641603,0.966303,0.985103,0.992301,93.455110,
347,0.982696,0.957550,0.970588,0.986190,0.992613,0.889720,0.891707,0.642837,0.966783,0.985190,0.992346,93.538519,
348,0.981860,0.957372,0.969772,0.984337,0.992252,0.883906,0.889720,0.641212,0.966068,0.984891,0.991866,93.297768,
349,0.982273,0.958313,0.969413,0.985040,0.992620,0.869825,0.883906,0.640427,0.965842,0.984661,0.991736,93.348659,
350,0.983396,0.957843,0.970310,0.985230,0.994991,0.867836,0.869825,0.641561,0.967653,0.985680,0.992128,93.671007,
351,0.981634,0.957339,0.969061,0.984319,0.992067,0.866257,0.867836,0.639710,0.967179,0.985447,0.992121,93.277509,
352,0.982330,0.957409,0.968902,0.984019,0.993958,0.865048,0.866257,0.638408,0.967468,0.985677,0.992580,93.476199,
353,0.982860,0.957170,0.969220,0.983961,0.995088,0.854056,0.865048,0.637873,0.966395,0.984898,0.992040,93.495806,
354,0.983509,0.957622,0.970933,0.985293,0.994841,0.854056,0.854056,0.638602,0.966138,0.984321,0.990975,93.523354,
355,0.982819,0.956760,0.969971,0.985108,0.994006,0.861309,0.861309,0.635227,0.965246,0.984268,0.991494,93.423613,
356,0.983325,0.956942,0.969349,0.986066,0.994858,0.854617,0.862560,0.635520,0.966019,0.984551,0.991719,93.557510,
357,0.982215,0.956835,0.968008,0.985007,0.993591,0.854617,0.854617,0.633515,0.964402,0.983967,0.991233,93.249455,
358,0.982292,0.956921,0.969352,0.983225,0.994498,0.867205,0.871700,0.632725,0.964813,0.984002,0.991626,93.317781,
359,0.981871,0.956512,0.968015,0.984080,0.993523,0.867205,0.867205,0.631210,0.963652,0.983608,0.991102,93.165080,
360,0.981897,0.956545,0.966949,0.983839,0.994212,0.897155,0.897155,0.629881,0.964243,0.983651,0.990811,93.191126,
361,0.982642,0.955508,0.966435,0.984545,0.996032,0.901432,0.936975,0.630433,0.964194,0.983924,0.991060,93.388800,
362,0.982175,0.954058,0.967311,0.984203,0.995194,0.901432,0.901432,0.626786,0.964183,0.983953,0.990717,93.266357,
363,0.980749,0.953535,0.967233,0.982883,0.992802,0.907573,0.907573,0.625503,0.963709,0.983713,0.990983,92.976738,
364,0.980624,0.952925,0.965737,0.983684,0.992726,0.895135,0.911337,0.622014,0.961817,0.982947,0.990462,92.856412,
365,0.980168,0.952760,0.965384,0.980566,0.994012,0.895135,0.895135,0.619445,0.961930,0.982866,0.990415,92.754547,
366,0.979650,0.951186,0.966676,0.981097,0.992265,0.908375,0.917788,0.616774,0.961412,0.982429,0.990092,92.616212,
367,0.980100,0.950150,0.966236,0.981539,0.993538,0.902735,0.908375,0.612939,0.961024,0.982384,0.990439,92.736139,
368,0.979639,0.949807,0.965462,0.981016,0.993166,0.902735,0.902735,0.610610,0.960519,0.982416,0.990735,92.663582,
369,0.980528,0.947808,0.964133,0.982527,0.995290,0.912644,0.912644,0.607724,0.959581,0.981901,0.990346,92.814966,
370,0.979499,0.946549,0.962123,0.983373,0.993472,0.893727,0.918199,0.603195,0.958498,0.981374,0.990184,92.535893,
371,0.977746,0.944747,0.960157,0.979962,0.993029,0.884500,0.893727,0.597923,0.956802,0.980543,0.989576,92.063484,
372,0.977973,0.941092,0.960268,0.981511,0.993520,0.882432,0.884500,0.592259,0.955272,0.979686,0.989095,92.037509,
373,0.976328,0.938051,0.959298,0.978957,0.992575,0.880752,0.882432,0.587360,0.954657,0.979553,0.989089,91.680716,
374,0.975256,0.935918,0.958971,0.977761,0.991534,0.880752,0.880752,0.578905,0.951499,0.977280,0.987151,91.199668,
375,0.972855,0.930893,0.955892,0.976321,0.989512,0.880094,0.884023,0.568184,0.948206,0.975718,0.986268,90.552752,
376,0.969813,0.925842,0.951597,0.974146,0.987033,0.870115,0.880094,0.555223,0.943670,0.973073,0.984462,89.639343,
377,0.966615,0.919560,0.946659,0.969065,0.986773,0.870115,0.870115,0.532354,0.930216,0.965537,0.980067,88.292782,
378,0.994211,0.984988,0.988488,0.996206,0.997375,0.088779,57.245087,0.861566,0.992608,0.996330,0.997821,95.883669,
379,0.993081,0.983390,0.986853,0.994463,0.996903,0.088779,0.088779,0.856776,0.991779,0.995807,0.997798,95.609035,
380,0.992680,0.981004,0.986118,0.992990,0.997766,0.108035,0.108035,0.854305,0.991231,0.995676,0.997399,95.507784,
381,0.991856,0.977460,0.985777,0.991972,0.997597,0.123797,0.123797,0.851666,0.990824,0.995400,0.997214,95.321119,
382,0.992144,0.980939,0.984926,0.991836,0.997709,0.127508,0.130388,0.849292,0.989221,0.994049,0.996018,95.225243,
383,0.991481,0.977801,0.984106,0.993184,0.996539,0.123684,0.127508,0.846349,0.988241,0.993771,0.995578,95.024311,
384,0.990999,0.980465,0.984754,0.991667,0.995466,0.123684,0.123684,0.845520,0.986912,0.992940,0.995343,94.857283,
385,0.990615,0.981557,0.981590,0.990240,0.996232,0.543683,0.543683,0.837576,0.982841,0.990911,0.994470,95.160026,
386,0.990805,0.981683,0.984179,0.990706,0.995463,1.160130,1.160130,0.827074,0.981744,0.990803,0.994223,95.995065,
387,0.989466,0.980541,0.980030,0.989160,0.995181,1.415316,1.415316,0.823257,0.977355,0.988475,0.992651,95.792005,
388,0.989964,0.981378,0.980087,0.986812,0.997582,1.265494,1.475718,0.817919,0.978518,0.989461,0.993200,95.795891,
389,0.988788,0.980320,0.978789,0.989568,0.993853,1.265494,1.265494,0.812460,0.975429,0.987621,0.992185,95.363402,
390,0.990487,0.981743,0.980416,0.991351,0.995603,1.751028,1.751028,0.820330,0.980387,0.990810,0.994612,96.732257,
391,0.985822,0.976453,0.975681,0.984561,0.992326,2.071293,2.071293,0.814622,0.973846,0.986309,0.991061,95.621193,
392,0.983096,0.972470,0.969397,0.983063,0.989989,2.537450,2.537450,0.814831,0.971965,0.985092,0.990953,95.563897,
393,0.991343,0.981978,0.981377,0.991540,0.996678,2.385074,3.469936,0.827487,0.983236,0.991848,0.995211,97.860246,
394,0.986214,0.971645,0.970001,0.985508,0.995905,1.230422,2.385074,0.805023,0.972778,0.985346,0.990756,94.531798,
395,0.986172,0.972391,0.973402,0.985994,0.993986,1.140153,1.230422,0.804227,0.978339,0.989040,0.993273,94.793211,
396,0.986238,0.970772,0.971379,0.987261,0.994401,0.957484,1.140153,0.807249,0.979710,0.989876,0.993690,94.642193,
397,0.990924,0.979173,0.978614,0.992906,0.996958,0.719268,0.957484,0.816155,0.985911,0.993368,0.996003,95.713380,
398,0.988075,0.971636,0.973907,0.989550,0.996268,0.494038,0.719268,0.806022,0.981721,0.990971,0.994601,94.558060,
399,0.988838,0.970424,0.976775,0.990369,0.996775,0.392855,0.494038,0.805532,0.982307,0.991573,0.995003,94.651268,
400,0.988238,0.968204,0.975285,0.989876,0.996796,0.369562,0.392855,0.802173,0.982110,0.991408,0.995143,94.494148,
401,0.990449,0.975473,0.979060,0.993029,0.996598,0.369562,0.369562,0.806245,0.984313,0.992743,0.995753,95.091880,
402,0.988371,0.968699,0.973305,0.992449,0.996111,0.377774,0.377774,0.800392,0.982005,0.991441,0.994980,94.522686,
403,0.989556,0.970503,0.974783,0.993479,0.997134,0.385413,0.385413,0.802334,0.982717,0.992003,0.994930,94.813950,
404,0.988943,0.971336,0.973598,0.992377,0.996680,0.388748,0.388748,0.800944,0.981665,0.991176,0.994690,94.624755,
405,0.990566,0.974372,0.979493,0.993485,0.996792,0.386351,0.389172,0.805090,0.983353,0.992060,0.995205,95.061272,
406,0.988845,0.970373,0.974994,0.991937,0.996530,0.382336,0.386351,0.801968,0.982094,0.991451,0.994691,94.608832,
407,0.988831,0.971297,0.976268,0.992324,0.995545,0.377678,0.382336,0.802179,0.981492,0.991072,0.994918,94.598022,
408,0.988680,0.969602,0.977540,0.990511,0.996274,0.339757,0.377678,0.801766,0.982441,0.991322,0.994608,94.505460,
409,0.989304,0.974587,0.978488,0.988616,0.997209,0.329955,0.339757,0.803977,0.982915,0.991574,0.994383,94.622508,
410,0.987817,0.971033,0.977576,0.987228,0.995982,0.327184,0.329955,0.800922,0.981341,0.990728,0.994274,94.243495,
411,0.987892,0.972734,0.975197,0.988210,0.995934,0.307844,0.327184,0.800362,0.980698,0.990270,0.993978,94.187296,
412,0.987728,0.969543,0.975793,0.989062,0.995681,0.299426,0.307844,0.798040,0.980292,0.990072,0.994085,94.139393,
413,0.987459,0.972452,0.975874,0.987376,0.995419,0.299426,0.299426,0.798149,0.979857,0.989935,0.993773,94.048045,
414,0.986732,0.971883,0.975626,0.985650,0.995121,0.301857,0.301857,0.800661,0.976946,0.988122,0.992307,93.681459,
415,0.987230,0.976909,0.974372,0.985751,0.995269,1.183086,1.183086,0.804500,0.975743,0.987659,0.992663,94.958437,
416,0.986403,0.974552,0.975459,0.986544,0.993313,1.266761,1.974348,0.802025,0.972722,0.986164,0.991660,94.729594,
417,0.988281,0.976620,0.976062,0.990304,0.994428,0.976998,1.266761,0.799877,0.980272,0.990756,0.994592,95.228398,
418,0.985375,0.972972,0.975040,0.985024,0.992347,0.976998,0.976998,0.794950,0.973684,0.986349,0.992154,94.177792,
419,0.986865,0.975397,0.972928,0.986437,0.994629,1.776144,1.776144,0.798536,0.975079,0.987397,0.992572,95.636916,
420,0.986017,0.975066,0.968224,0.987672,0.993317,2.517906,2.517906,0.794763,0.970576,0.984255,0.989541,96.016159,
421,0.989365,0.977895,0.975405,0.990781,0.995898,2.849064,2.987671,0.797516,0.978687,0.989629,0.993929,97.801042,
422,0.987242,0.972055,0.971272,0.988121,0.995914,1.904190,2.849064,0.776983,0.970448,0.985205,0.990639,95.616818,
423,0.989235,0.972955,0.975060,0.990594,0.997402,1.328475,1.904190,0.773023,0.974610,0.987688,0.992117,95.546795,
424,0.986347,0.970570,0.969177,0.987819,0.995348,1.328475,1.328475,0.773247,0.973584,0.987197,0.992605,94.931319,
425,0.988388,0.975124,0.973220,0.990246,0.995865,1.154987,1.334991,0.779368,0.979062,0.989970,0.994135,95.415766,
426,0.986753,0.967274,0.970225,0.987455,0.996847,0.787687,1.154987,0.769026,0.974646,0.988452,0.994047,94.488048,
427,0.986355,0.968324,0.970911,0.986054,0.996505,0.647637,0.787687,0.766032,0.974677,0.988025,0.993565,94.161738,
428,0.986618,0.967900,0.968723,0.986876,0.997438,0.647637,0.647637,0.764785,0.973113,0.987231,0.993084,94.139065,
429,0.987335,0.973066,0.973344,0.987501,0.995590,0.960566,0.960566,0.770900,0.975174,0.988317,0.993418,94.786743,
430,0.986584,0.974922,0.971831,0.986168,0.994695,1.536302,1.536302,0.775653,0.972319,0.986833,0.992889,95.254736,
431,0.985001,0.975820,0.972524,0.982841,0.992546,2.146335,2.146335,0.775794,0.967039,0.983356,0.990114,95.305248,
432,0.983922,0.979257,0.971019,0.979812,0.991554,6.120003,6.120003,0.782899,0.964395,0.982235,0.990367,100.000000,
433,0.986131,0.979822,0.975628,0.983756,0.992504,6.405123,8.750014,0.802748,0.974796,0.987804,0.993560,100.000000,
434,0.983995,0.979473,0.966586,0.984726,0.990424,2.786005,6.405123,0.801494,0.967991,0.982944,0.990011,95.891763,
435,0.988374,0.978348,0.977399,0.986793,0.995694,0.903992,2.786005,0.812878,0.978264,0.988881,0.992953,94.925004,
436,0.987107,0.973170,0.973406,0.987259,0.995361,0.772870,0.903992,0.817450,0.981509,0.990564,0.994249,94.667520,
437,0.990783,0.978792,0.980096,0.991863,0.996983,0.675227,0.772870,0.826728,0.986265,0.993222,0.996038,95.619363,
