Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
433,0.986052,0.986175,0.980388,0.980359,0.991654,6.530753,8.872113,0.821461,0.969320,0.984464,0.990493,100.000000,
434,0.990505,0.988232,0.983747,0.988357,0.995357,2.958046,6.530753,0.838433,0.981131,0.991645,0.995337,98.419639,
435,0.987098,0.985844,0.978382,0.984377,0.992774,1.150011,2.958046,0.823896,0.974054,0.987564,0.992615,94.867295,
436,0.988569,0.985523,0.978618,0.986195,0.995062,1.032441,1.150011,0.830096,0.980042,0.991214,0.995190,95.425945,
437,0.987810,0.985073,0.978216,0.984879,0.994399,0.940444,1.032441,0.835424,0.980873,0.991532,0.995192,95.155958,
438,0.990424,0.984991,0.980875,0.988123,0.997574,0.819044,0.940444,0.840646,0.985787,0.993995,0.996896,95.832233,
439,0.986435,0.983282,0.974418,0.981335,0.995565,0.705644,0.819044,0.827166,0.981004,0.991883,0.995675,94.600240,
440,0.987150,0.982748,0.972789,0.984360,0.996162,0.693666,0.705644,0.826283,0.981742,0.992301,0.996023,94.789846,
441,0.986776,0.982342,0.973445,0.983865,0.995679,0.662473,0.693666,0.826797,0.981552,0.992027,0.995557,94.616471,
442,0.987293,0.982080,0.974475,0.984433,0.996054,0.662473,0.662473,0.829458,0.984044,0.993369,0.996378,94.865445,
443,0.986949,0.981906,0.975407,0.983907,0.995325,0.704839,0.704839,0.828894,0.980762,0.991498,0.995170,94.651905,
444,0.987512,0.983320,0.976946,0.985883,0.994341,0.794760,0.794760,0.834293,0.981915,0.991957,0.995335,94.932116,
445,0.987775,0.984088,0.978158,0.985598,0.994458,0.795538,0.795538,0.834436,0.981465,0.991697,0.995264,94.971249,
446,0.989256,0.984410,0.978463,0.989206,0.995494,0.833579,0.833579,0.839100,0.986277,0.994242,0.996838,95.606217,
447,0.987627,0.983174,0.975306,0.986761,0.994954,0.686269,0.840570,0.831626,0.981784,0.991877,0.995458,94.818606,
448,0.987108,0.981597,0.974810,0.985777,0.995202,0.639684,0.686269,0.829245,0.982894,0.992465,0.995781,94.701367,
449,0.986878,0.980437,0.974629,0.986493,0.994696,0.639684,0.639684,0.830464,0.983026,0.992554,0.995776,94.655151,
450,0.988616,0.982471,0.976662,0.987833,0.996414,0.640595,0.670198,0.835522,0.986049,0.994199,0.997055,95.223715,
451,0.986443,0.980382,0.975120,0.985129,0.994245,0.585191,0.640595,0.831673,0.983023,0.992650,0.996146,94.521447,
452,0.986656,0.981152,0.973392,0.985513,0.994978,0.585191,0.585191,0.830015,0.983508,0.993009,0.996272,94.596624,
453,0.987265,0.982118,0.974950,0.986376,0.994849,0.596145,0.596145,0.828867,0.983037,0.992821,0.996121,94.721092,
454,0.989025,0.984252,0.979375,0.988131,0.995343,0.571647,0.630371,0.835598,0.986275,0.994199,0.996834,95.203912,
455,0.989057,0.983466,0.978679,0.987188,0.996661,0.569631,0.571647,0.835047,0.983476,0.992659,0.995874,95.049291,
456,0.988566,0.982662,0.977623,0.988337,0.995476,0.525918,0.569631,0.835883,0.984811,0.993363,0.996540,94.974903,
457,0.987289,0.980414,0.975524,0.987171,0.994922,0.335044,0.525918,0.832216,0.984865,0.993461,0.996405,94.436239,
458,0.987303,0.978665,0.976968,0.987177,0.994886,0.211522,0.335044,0.833142,0.986815,0.994405,0.997108,94.381156,
459,0.986319,0.976106,0.973688,0.986937,0.994987,0.211522,0.211522,0.829083,0.985282,0.993646,0.996587,94.085607,
460,0.987183,0.978329,0.975893,0.986668,0.995555,0.229810,0.229810,0.829767,0.985428,0.993689,0.996634,94.304190,
461,0.987431,0.979725,0.976827,0.986504,0.995369,0.267039,0.267039,0.830528,0.985207,0.993563,0.996493,94.389903,
462,0.988497,0.980564,0.978697,0.987840,0.995997,0.296123,0.296123,0.833028,0.986502,0.994294,0.997011,94.740056,
463,0.987316,0.980359,0.976956,0.986353,0.994869,0.321718,0.321718,0.830969,0.984847,0.993410,0.996369,94.419470,
464,0.987884,0.980865,0.976735,0.987190,0.995641,0.314738,0.328050,0.830957,0.985224,0.993836,0.996676,94.578931,
465,0.987316,0.981080,0.975638,0.986409,0.995141,0.288078,0.314738,0.829229,0.984319,0.993291,0.996473,94.375470,
466,0.987868,0.980799,0.975972,0.987243,0.995937,0.257062,0.288078,0.829976,0.985335,0.993855,0.996556,94.490158,
467,0.987647,0.981389,0.977468,0.985916,0.995377,0.257062,0.257062,0.828176,0.983283,0.992745,0.995948,94.335052,
468,0.986370,0.981390,0.974238,0.985352,0.994013,0.552955,0.629370,0.829212,0.983580,0.992958,0.996190,94.483126,
469,0.985464,0.979097,0.970515,0.985945,0.993849,0.330750,0.552955,0.825315,0.982571,0.992439,0.995827,93.933389,
470,0.986939,0.980360,0.976452,0.986836,0.993899,0.330750,0.330750,0.827096,0.984160,0.993207,0.996391,94.340158,
471,0.986302,0.980542,0.974177,0.984295,0.994747,0.438086,0.438086,0.826926,0.982170,0.992185,0.995902,94.251272,
472,0.985993,0.981021,0.974357,0.983651,0.994115,0.512462,0.512462,0.827462,0.982261,0.992226,0.995762,94.274440,
473,0.985657,0.980889,0.973019,0.983528,0.993933,0.554611,0.554611,0.825470,0.980892,0.991439,0.995285,94.178412,
474,0.986796,0.981240,0.973873,0.985550,0.994836,0.574108,0.574108,0.821483,0.980631,0.991441,0.995488,94.468479,
475,0.986925,0.984643,0.978524,0.983039,0.993477,0.650289,0.650289,0.828110,0.977570,0.989438,0.994126,94.384348,
476,0.988247,0.986338,0.979496,0.984568,0.994785,2.073525,2.073525,0.830822,0.976465,0.989245,0.994086,96.539002,
477,0.984763,0.984170,0.976276,0.980765,0.990878,5.783860,5.783860,0.821381,0.971472,0.986523,0.992473,100.000000,
478,0.989934,0.986962,0.980753,0.986823,0.996588,3.880968,7.630658,0.821511,0.977652,0.990027,0.994737,99.339929,
479,0.986216,0.983020,0.976039,0.980996,0.994678,3.880968,3.880968,0.797049,0.966611,0.983690,0.990514,97.845101,
480,0.985743,0.981305,0.972992,0.981562,0.995123,4.077692,4.251366,0.803646,0.972826,0.987560,0.993150,98.404718,
481,0.983849,0.980085,0.972559,0.979662,0.992447,2.903266,4.077692,0.802636,0.972409,0.987119,0.992760,96.435185,
482,0.987901,0.983023,0.976753,0.984446,0.996368,2.903266,2.903266,0.808959,0.977415,0.989922,0.994564,97.612527,
483,0.986749,0.982910,0.974315,0.983744,0.994911,3.778817,3.778817,0.800128,0.971438,0.986568,0.992346,98.127969,
484,0.989223,0.983428,0.978167,0.986347,0.997322,3.719615,4.382321,0.805780,0.976024,0.989230,0.994017,98.868512,
485,0.985097,0.982837,0.975482,0.982211,0.991613,3.297192,3.719615,0.802316,0.970630,0.985975,0.991613,97.063731,
486,0.986632,0.983436,0.976536,0.982324,0.994377,3.297192,3.297192,0.803834,0.971492,0.986446,0.992110,97.463871,
487,0.986521,0.981758,0.973401,0.981731,0.996236,3.836104,3.836104,0.798729,0.968387,0.984631,0.990948,97.939456,
488,0.986060,0.982160,0.973342,0.981501,0.995208,6.401134,6.401134,0.800754,0.969942,0.986201,0.992480,100.000000,
489,0.988784,0.985719,0.979986,0.988677,0.993592,6.920573,6.920573,0.810287,0.971296,0.986332,0.992134,100.000000,
490,0.987163,0.983535,0.979356,0.984365,0.993403,10.470014,10.470014,0.816426,0.968905,0.984679,0.991265,100.000000,
491,0.987790,0.983375,0.975621,0.983967,0.996258,6.313120,10.621202,0.792037,0.960322,0.980586,0.989149,100.000000,
492,0.987285,0.983514,0.972520,0.985478,0.995183,5.320705,6.313120,0.792966,0.962540,0.981443,0.989487,99.686997,
493,0.979703,0.980204,0.962861,0.976161,0.987897,4.763628,5.320705,0.790087,0.958500,0.978495,0.986979,96.988152,
494,0.985209,0.982885,0.969252,0.982781,0.993295,4.379732,4.763628,0.802635,0.968161,0.984469,0.991438,98.375309,
495,0.983044,0.980514,0.965479,0.978646,0.992884,4.196826,4.379732,0.789680,0.957230,0.977791,0.986739,96.949529,
496,0.983638,0.979445,0.965442,0.981857,0.992851,4.196826,4.196826,0.799197,0.966203,0.983332,0.990362,97.654208,
497,0.983094,0.978666,0.967103,0.982186,0.991293,5.084463,5.084463,0.799747,0.963520,0.981421,0.988928,98.441113,
498,0.986951,0.982551,0.972619,0.984934,0.995157,6.005192,6.005192,0.813363,0.970026,0.985301,0.991713,100.000000,
499,0.989115,0.985206,0.976745,0.987883,0.996089,8.600432,8.600432,0.818850,0.972244,0.986494,0.992251,100.000000,
500,0.990294,0.985024,0.977835,0.988565,0.998097,9.157567,16.006582,0.835739,0.979610,0.990623,0.994902,100.000000,
501,0.995120,0.989740,0.986042,0.994973,1.000545,1.951161,9.157567,0.858467,0.982685,0.991137,0.994360,98.019873,
502,0.995140,0.989670,0.985978,0.995005,1.000627,0.772911,1.951161,0.860996,0.983297,0.991525,0.994818,96.508383,
503,0.994765,0.990006,0.986436,0.995695,0.999053,0.603909,0.772911,0.865222,0.984901,0.992171,0.994975,96.248212,
504,0.994853,0.989928,0.986634,0.994847,0.999697,0.431570,0.603909,0.867141,0.987945,0.994713,0.997015,96.326455,
505,0.994373,0.989996,0.986082,0.994121,0.999221,0.368736,0.431570,0.868270,0.986776,0.993472,0.995834,95.981300,
506,0.994553,0.989816,0.986427,0.994407,0.999393,0.281058,0.368736,0.868911,0.987642,0.994311,0.996672,96.010542,
507,0.994453,0.989745,0.986278,0.994042,0.999470,0.226277,0.281058,0.869923,0.988015,0.994482,0.996812,95.935085,
508,0.994687,0.989953,0.986476,0.994885,0.999332,0.226277,0.226277,0.870769,0.989177,0.995399,0.997491,96.087132,
509,0.994625,0.990112,0.986559,0.994667,0.999253,0.231596,0.231596,0.871370,0.988573,0.994710,0.996660,95.980510,
510,0.994489,0.990084,0.986518,0.994452,0.999084,0.263173,0.263173,0.870633,0.988159,0.994479,0.996653,95.980684,
511,0.994107,0.989911,0.986027,0.993536,0.998974,0.330203,0.337535,0.870661,0.988446,0.994701,0.996908,96.020075,
512,0.994209,0.990028,0.986506,0.993834,0.998769,0.328046,0.330203,0.871248,0.989376,0.995527,0.997549,96.132128,
513,0.993905,0.989747,0.985234,0.993413,0.998888,0.328046,0.328046,0.870344,0.988263,0.994678,0.996860,95.967494,
514,0.994515,0.989929,0.986160,0.994695,0.999135,0.280868,0.342378,0.870798,0.988512,0.994816,0.997001,96.054974,
515,0.994605,0.989907,0.986436,0.994645,0.999303,0.209922,0.280868,0.871169,0.988668,0.994933,0.997032,95.986872,
516,0.994964,0.990346,0.986687,0.994999,0.999693,0.209922,0.209922,0.871822,0.989678,0.995725,0.997783,96.165693,
517,0.995086,0.990312,0.987269,0.995262,0.999622,0.242864,0.253981,0.872335,0.988822,0.994917,0.997205,96.150211,
518,0.995057,0.990401,0.987280,0.995204,0.999565,0.231003,0.242864,0.872453,0.988646,0.994795,0.996980,96.103464,
519,0.994937,0.990191,0.986961,0.995132,0.999524,0.231003,0.231003,0.872639,0.988887,0.994990,0.997342,96.116149,
520,0.994737,0.990070,0.986550,0.995056,0.999289,0.259515,0.259515,0.872392,0.989785,0.995682,0.997786,96.182096,
521,0.994107,0.989635,0.985928,0.994019,0.998828,0.243374,0.282669,0.872618,0.989039,0.995130,0.997289,95.954874,
522,0.994140,0.989793,0.985601,0.994211,0.998867,0.220973,0.243374,0.871433,0.988838,0.995066,0.997285,95.927585,
523,0.993776,0.989656,0.985354,0.993477,0.998585,0.191353,0.220973,0.871726,0.988898,0.995087,0.997197,95.802519,
524,0.994104,0.989871,0.985575,0.993927,0.998916,0.188375,0.191353,0.871528,0.989365,0.995452,0.997680,95.927041,
525,0.993921,0.989508,0.985761,0.993469,0.998822,0.188375,0.188375,0.871438,0.988850,0.994976,0.997160,95.821915,
526,0.994038,0.989709,0.985837,0.993728,0.998829,0.217805,0.217805,0.871691,0.988792,0.994979,0.997095,95.881823,
527,0.994170,0.989802,0.985876,0.993828,0.999059,0.237271,0.237271,0.871899,0.988467,0.994621,0.996939,95.906707,
528,0.994290,0.989772,0.986126,0.993646,0.999374,0.250663,0.250663,0.871971,0.989373,0.995450,0.997583,96.044252,
529,0.994330,0.989630,0.986177,0.994268,0.999096,0.254301,0.258061,0.872425,0.988742,0.994794,0.996883,95.969293,
530,0.994543,0.990102,0.986598,0.994402,0.999204,0.230905,0.254301,0.873015,0.989032,0.995000,0.996981,96.002483,
531,0.994569,0.990035,0.986579,0.994853,0.999035,0.207180,0.230905,0.873307,0.989299,0.995169,0.997236,96.005334,
532,0.994869,0.990120,0.987009,0.995157,0.999366,0.186871,0.207180,0.873623,0.990061,0.995850,0.997691,96.113632,
533,0.994754,0.990183,0.987024,0.995075,0.999117,0.176766,0.186871,0.873367,0.989779,0.995627,0.997456,96.044893,
534,0.994692,0.990329,0.986616,0.994609,0.999331,0.176766,0.176766,0.873186,0.989533,0.995389,0.997441,96.018120,
535,0.994660,0.989916,0.986164,0.994843,0.999426,0.197666,0.197666,0.872937,0.989644,0.995485,0.997469,96.046626,
536,0.994688,0.990270,0.986813,0.994820,0.999151,0.227088,0.227088,0.872942,0.989706,0.995474,0.997481,96.093487,
537,0.994615,0.990452,0.986942,0.994676,0.998952,0.240643,0.240643,0.872976,0.989157,0.995159,0.997370,96.070183,
538,0.994709,0.990326,0.986848,0.994880,0.999139,0.246825,0.255559,0.872749,0.988936,0.994937,0.997005,96.058990,
539,0.994810,0.990440,0.986877,0.994883,0.999326,0.245419,0.246825,0.872308,0.988813,0.994982,0.997118,96.089400,
540,0.994809,0.990159,0.986927,0.995147,0.999243,0.231280,0.245419,0.871900,0.989530,0.995526,0.997696,96.144321,
541,0.994770,0.990319,0.986725,0.995139,0.999180,0.217182,0.231280,0.872111,0.989157,0.995239,0.997332,96.072731,
542,0.994497,0.990262,0.986475,0.994703,0.998922,0.204161,0.217182,0.871212,0.989040,0.995275,0.997557,96.014840,
543,0.994704,0.990338,0.986833,0.995043,0.999036,0.190927,0.204161,0.871153,0.988906,0.995188,0.997366,96.022096,
544,0.994679,0.990222,0.986735,0.994977,0.999095,0.190927,0.190927,0.871337,0.989188,0.995389,0.997401,96.029734,
545,0.994728,0.990127,0.986986,0.995040,0.999110,0.195861,0.195861,0.872226,0.989295,0.995411,0.997593,96.064071,
546,0.994676,0.990155,0.986824,0.995113,0.998996,0.179176,0.200063,0.873124,0.989422,0.995385,0.997523,96.023851,
547,0.994629,0.990319,0.986740,0.994804,0.999050,0.142205,0.179176,0.873768,0.989662,0.995504,0.997567,95.973401,
548,0.994582,0.990262,0.986758,0.994780,0.998967,0.136633,0.142205,0.873035,0.989523,0.995317,0.997374,95.931272,
549,0.994617,0.990250,0.986674,0.994977,0.998965,0.136633,0.136633,0.873454,0.989390,0.995262,0.997263,95.926761,
550,0.994518,0.990192,0.986552,0.994705,0.998966,0.149590,0.149590,0.872940,0.988933,0.994958,0.997205,95.902270,
551,0.994528,0.990413,0.986508,0.994700,0.998933,0.149927,0.154993,0.871747,0.988311,0.994575,0.996821,95.854053,
552,0.994432,0.990084,0.986556,0.994686,0.998811,0.149927,0.149927,0.869938,0.987597,0.994247,0.996672,95.803157,
553,0.992302,0.984164,0.985465,0.993060,0.998196,2.463637,74.021660,0.789505,0.987513,0.994336,0.996942,98.435914,
554,0.975917,0.940598,0.960529,0.980346,0.993450,2.463637,2.463637,0.634166,0.965340,0.983325,0.990802,93.849615,
555,0.977179,0.943060,0.963061,0.982067,0.993297,2.537303,2.537303,0.638112,0.967330,0.984413,0.991409,94.315599,
556,0.974817,0.938211,0.958076,0.979439,0.993317,2.540045,2.540045,0.622285,0.961989,0.981831,0.990083,93.581325,
557,0.985412,0.969848,0.975093,0.987014,0.995131,2.533228,2.542707,0.683790,0.974515,0.988291,0.993596,96.445421,
558,0.974386,0.937586,0.958522,0.979037,0.992516,2.530214,2.533228,0.615857,0.959525,0.980325,0.989084,93.326998,
559,0.976027,0.943284,0.961875,0.980249,0.992126,2.529135,2.530214,0.627178,0.963367,0.982605,0.990628,93.908002,
560,0.973908,0.937263,0.958234,0.978161,0.992224,2.527059,2.529135,0.612795,0.960115,0.981094,0.989751,93.311794,
561,0.985337,0.969306,0.975240,0.986423,0.995549,2.527059,2.527059,0.679687,0.973856,0.988273,0.993780,96.434552,
562,0.973605,0.936512,0.957324,0.977862,0.992386,2.525612,2.532085,0.610120,0.959187,0.980604,0.989529,93.204618,
563,0.975901,0.941482,0.961694,0.979625,0.993044,2.525612,2.525612,0.620926,0.962583,0.982460,0.990597,93.870284,
564,0.973471,0.935912,0.957536,0.977876,0.992128,2.521030,2.531108,0.606655,0.959083,0.980887,0.990023,93.225366,
565,0.984754,0.969370,0.975103,0.985920,0.994433,2.519771,2.521030,0.673856,0.973073,0.988189,0.993864,96.301638,
566,0.973229,0.937158,0.958025,0.976940,0.991478,2.519771,2.519771,0.604575,0.958121,0.980486,0.989605,93.119128,
567,0.975005,0.941859,0.960776,0.978595,0.991731,2.520059,2.520059,0.617215,0.962248,0.982494,0.990607,93.673930,
568,0.973559,0.936314,0.957120,0.978280,0.992061,2.513510,2.521946,0.602189,0.958753,0.980707,0.989610,93.197550,
569,0.985028,0.969214,0.974716,0.985851,0.995410,2.510119,2.513510,0.671593,0.973216,0.988132,0.993815,96.344325,
570,0.973629,0.936505,0.957072,0.976888,0.993250,2.503630,2.510119,0.602225,0.958221,0.980405,0.989358,93.165250,
571,0.975353,0.941514,0.960050,0.978997,0.992874,2.499559,2.503630,0.613655,0.962036,0.982302,0.990471,93.707351,
572,0.973221,0.936781,0.956473,0.977953,0.991634,2.491394,2.499559,0.599584,0.958282,0.980403,0.989556,93.080672,
573,0.984853,0.968988,0.974527,0.985588,0.995396,2.486264,2.491394,0.668118,0.972553,0.987849,0.993575,96.243639,
574,0.972880,0.936500,0.956773,0.976692,0.991742,2.470602,2.486264,0.599722,0.958141,0.980333,0.989477,92.971292,
575,0.975084,0.941383,0.960788,0.979077,0.991963,2.463584,2.470602,0.611374,0.961621,0.981946,0.990014,93.553000,
576,0.972739,0.935320,0.957407,0.977261,0.991205,2.463584,2.463584,0.597395,0.958271,0.980654,0.989748,92.971161,
577,0.984551,0.968205,0.974668,0.985641,0.994913,2.461205,2.466828,0.666760,0.972402,0.987826,0.993632,96.150228,
578,0.973652,0.936242,0.958426,0.977826,0.992442,2.458633,2.461205,0.598802,0.957897,0.980284,0.989570,93.128936,
579,0.975230,0.941078,0.961430,0.978801,0.992540,2.458633,2.458633,0.610430,0.962040,0.982511,0.990674,93.658727,
580,0.972900,0.936449,0.957251,0.976945,0.991636,2.458863,2.459342,0.595636,0.958181,0.980581,0.989568,92.983961,
581,0.984809,0.968503,0.974290,0.985579,0.995741,2.458863,2.458863,0.664593,0.972534,0.987938,0.993689,96.214812,
582,0.972920,0.936184,0.957131,0.977151,0.991581,2.461761,2.462336,0.596277,0.958280,0.980584,0.989517,92.987594,
583,0.975174,0.941461,0.960833,0.979363,0.991938,2.460949,2.461761,0.608997,0.961808,0.982445,0.990683,93.647990,
584,0.972470,0.935633,0.956507,0.977188,0.990828,2.455183,2.460949,0.594213,0.958190,0.980625,0.989817,92.910164,
585,0.984546,0.968089,0.973787,0.986011,0.995063,2.455183,2.455183,0.662417,0.972108,0.987894,0.993638,96.146696,
586,0.972428,0.935215,0.956302,0.976602,0.991461,2.458588,2.458588,0.594639,0.957591,0.980267,0.989358,92.850297,
587,0.975203,0.941743,0.960935,0.978864,0.992267,2.459769,2.459769,0.607202,0.961591,0.982378,0.990486,93.634941,
588,0.972487,0.934803,0.956726,0.976237,0.991825,2.458673,2.459792,0.592331,0.958063,0.980636,0.989640,92.906131,
589,0.984006,0.967153,0.973399,0.984911,0.995041,2.456036,2.458673,0.660226,0.971925,0.987793,0.993526,96.017502,
590,0.971474,0.935212,0.955835,0.975702,0.989947,2.455554,2.456036,0.592547,0.957129,0.980147,0.989232,92.626053,
591,0.974666,0.940803,0.960875,0.978363,0.991711,2.455554,2.455554,0.605774,0.960959,0.982135,0.990461,93.500276,
592,0.972611,0.935310,0.955796,0.977299,0.991780,2.468168,2.468168,0.590330,0.957335,0.980340,0.989671,92.933974,
593,0.984303,0.966529,0.973321,0.985376,0.995832,2.487157,2.487157,0.656444,0.971035,0.987349,0.993408,96.090843,
594,0.971547,0.934156,0.955725,0.975208,0.991058,2.515296,2.515296,0.589456,0.955958,0.979396,0.989018,92.664741,
595,0.974114,0.940354,0.960341,0.977360,0.991548,2.538968,2.538968,0.604239,0.960505,0.981755,0.990271,93.451692,
596,0.972066,0.933943,0.955794,0.977372,0.990947,2.561931,2.561931,0.587557,0.956825,0.979870,0.989062,92.863289,
597,0.984012,0.965962,0.972606,0.985517,0.995605,2.584840,2.584840,0.652054,0.970539,0.987323,0.993449,96.152923,
598,0.971497,0.934289,0.955893,0.976259,0.990075,2.616334,2.616334,0.588535,0.957269,0.980433,0.989783,92.889955,
599,0.973774,0.938932,0.959351,0.978240,0.991053,2.650805,2.650805,0.602032,0.960599,0.982132,0.990618,93.563040,
600,0.971517,0.933552,0.955502,0.976488,0.990440,2.688738,2.688738,0.586394,0.957540,0.980741,0.990048,93.020787,
601,0.983099,0.966302,0.972133,0.984289,0.994206,2.725688,2.725688,0.650832,0.970344,0.987243,0.993343,96.118599,
602,0.970789,0.933586,0.954806,0.975262,0.989812,2.753927,2.753927,0.588606,0.957425,0.980576,0.989815,92.914637,
603,0.973415,0.939421,0.959507,0.977097,0.990721,2.780973,2.780973,0.602588,0.960028,0.981766,0.990616,93.626432,
604,0.970769,0.933971,0.955383,0.975133,0.989345,2.816918,2.816918,0.587670,0.956862,0.980278,0.989751,92.968287,
605,0.982588,0.966343,0.972032,0.983922,0.993062,2.840627,2.840627,0.651935,0.969723,0.986759,0.993096,96.106329,
606,0.971384,0.933820,0.954956,0.975592,0.990592,2.858699,2.858699,0.589537,0.956872,0.980192,0.989643,93.137876,
607,0.973673,0.940422,0.958458,0.977090,0.991045,2.877117,2.877117,0.605041,0.960124,0.981562,0.990117,93.749287,
608,0.972304,0.935462,0.955265,0.976784,0.990882,2.895420,2.895420,0.590423,0.957088,0.980285,0.989656,93.386309,
609,0.983039,0.966498,0.972654,0.983863,0.993429,2.905630,2.905630,0.653340,0.969489,0.986601,0.993084,96.275684,
610,0.972725,0.935865,0.957008,0.976787,0.990292,2.908198,2.908198,0.592276,0.957345,0.980352,0.989610,93.491206,
611,0.975266,0.942204,0.960555,0.978516,0.991233,2.913882,2.913882,0.608955,0.960683,0.982013,0.990529,94.190629,
612,0.974238,0.937930,0.957280,0.978497,0.991208,2.911967,2.914261,0.591988,0.956930,0.980298,0.989862,93.839765,
613,0.983509,0.967392,0.972221,0.984503,0.993150,2.904131,2.911967,0.656692,0.969933,0.986957,0.993217,96.402323,
614,0.975167,0.940167,0.958951,0.979452,0.990470,2.885489,2.904131,0.595335,0.957482,0.980456,0.989683,93.999441,
615,0.976969,0.945955,0.961941,0.980734,0.990473,2.869239,2.885489,0.612427,0.960999,0.982152,0.990432,94.500863,
616,0.977217,0.941531,0.960478,0.981460,0.992189,2.847302,2.869239,0.596325,0.957887,0.980671,0.989772,94.413219,
617,0.985188,0.968367,0.973349,0.986989,0.993860,2.817029,2.847302,0.660945,0.970200,0.986878,0.993125,96.646487,
618,0.978469,0.942973,0.962385,0.983445,0.991869,2.788725,2.817029,0.599154,0.957714,0.980495,0.989530,94.581906,
619,0.978701,0.948399,0.964788,0.982934,0.989960,2.758225,2.788725,0.617105,0.962213,0.982850,0.990853,94.804278,
620,0.980223,0.945020,0.964794,0.985075,0.992758,2.722287,2.758225,0.600743,0.958372,0.980842,0.989720,94.911282,
621,0.986671,0.968465,0.975774,0.989281,0.994094,2.686856,2.722287,0.665511,0.971511,0.987681,0.993723,96.892558,
622,0.980826,0.946482,0.966045,0.985137,0.992719,2.649529,2.686856,0.604171,0.959073,0.981089,0.989868,94.974257,
623,0.980576,0.950635,0.966907,0.984632,0.990860,2.611143,2.649529,0.622901,0.962775,0.982741,0.990572,94.998410,
624,0.982517,0.948562,0.967502,0.987022,0.993876,2.572764,2.611143,0.606412,0.959019,0.981061,0.989917,95.246220,
625,0.988039,0.969610,0.976953,0.989468,0.995902,2.533046,2.572764,0.672593,0.972719,0.988186,0.994002,97.043066,
626,0.983009,0.949540,0.969339,0.986805,0.993948,2.497782,2.533046,0.612199,0.960371,0.981611,0.990101,95.298342,
627,0.982637,0.954318,0.970340,0.985543,0.992278,2.419337,2.497782,0.628790,0.963350,0.983174,0.991028,95.259820,
628,0.984168,0.950283,0.970086,0.987836,0.995282,2.419337,2.419337,0.611067,0.960583,0.982257,0.990950,95.550811,
629,0.987986,0.970232,0.977268,0.989366,0.995368,2.382053,2.423007,0.676603,0.973268,0.988567,0.994355,96.886463,
630,0.981370,0.950342,0.968249,0.984394,0.991745,2.308982,2.382053,0.613237,0.960655,0.982036,0.990956,94.796566,
631,0.982474,0.954662,0.969873,0.985027,0.992185,2.289760,2.308982,0.629692,0.963573,0.983334,0.991323,95.093569,
632,0.982017,0.951284,0.968250,0.985083,0.992532,2.289760,2.289760,0.611857,0.960321,0.981874,0.990669,94.882707,
633,0.987177,0.970908,0.977108,0.988205,0.994151,2.290324,2.290324,0.677615,0.973242,0.988389,0.994350,96.585364,
634,0.982708,0.951002,0.969288,0.985719,0.993356,2.290680,2.293553,0.613196,0.960425,0.982036,0.990680,95.040568,
635,0.983885,0.954906,0.971189,0.986264,0.994026,2.286078,2.290680,0.629912,0.963744,0.983601,0.991501,95.421582,
636,0.983137,0.951969,0.970175,0.985844,0.993691,2.286078,2.286078,0.612983,0.960272,0.981776,0.990437,95.096550,
637,0.988268,0.971685,0.978448,0.989226,0.995282,2.281743,2.288819,0.677849,0.972937,0.988208,0.993953,96.770551,
638,0.983602,0.952058,0.970029,0.986652,0.994265,2.281743,2.281743,0.613812,0.960225,0.981770,0.990458,95.192431,
639,0.984762,0.956039,0.972195,0.987356,0.994659,2.286492,2.287158,0.631296,0.964024,0.983632,0.991390,95.604492,
640,0.983834,0.952304,0.970324,0.987116,0.994325,2.286492,2.286492,0.612360,0.960416,0.981970,0.990621,95.272558,
641,0.988809,0.971575,0.978071,0.990649,0.995744,2.289892,2.289892,0.677599,0.973306,0.988598,0.994276,96.943453,
642,0.984109,0.952802,0.970049,0.987936,0.994372,2.285116,2.290745,0.613896,0.960375,0.981788,0.990585,95.317810,
643,0.984875,0.956656,0.971610,0.988198,0.994417,2.284463,2.285116,0.631315,0.963852,0.983462,0.991467,95.624527,
644,0.984229,0.951959,0.970680,0.987807,0.994674,2.284463,2.284463,0.612227,0.959899,0.981583,0.990211,95.303894,
645,0.989348,0.972497,0.979231,0.990878,0.996127,2.282895,2.285204,0.678504,0.973278,0.988483,0.994206,97.040639,
646,0.984732,0.953083,0.971529,0.987988,0.995064,2.282895,2.282895,0.614258,0.960700,0.982151,0.990853,95.488386,
647,0.985511,0.956529,0.972773,0.988749,0.995048,2.280026,2.284193,0.631641,0.963977,0.983664,0.991294,95.752185,
648,0.984918,0.953396,0.970892,0.988705,0.995174,2.280026,2.280026,0.613058,0.960162,0.981594,0.990286,95.454300,
649,0.989667,0.972425,0.979594,0.991333,0.996415,2.288533,2.288533,0.679178,0.973251,0.988391,0.994032,97.098438,
650,0.984786,0.953247,0.971553,0.988425,0.994859,2.291953,2.291953,0.614334,0.960398,0.981887,0.990618,95.479616,
651,0.985697,0.957287,0.972867,0.988698,0.995275,2.299098,2.299098,0.631822,0.964127,0.983641,0.991406,95.824775,
652,0.984989,0.954017,0.971492,0.988676,0.994982,2.299936,2.301618,0.613696,0.960565,0.982062,0.990612,95.542047,
