Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
218,0.980423,0.966539,0.972757,0.982731,0.989008,3.821108,3.841177,0.700321,0.976595,0.988696,0.992945,96.942310,
219,0.977488,0.950652,0.968403,0.982435,0.990289,3.790588,3.821108,0.673822,0.972356,0.986964,0.992607,96.147135,
220,0.975942,0.952876,0.966874,0.979958,0.987820,3.757631,3.790588,0.670584,0.971114,0.986198,0.991513,95.644162,
221,0.975308,0.952228,0.964524,0.979807,0.987767,3.748317,3.757631,0.671230,0.969438,0.985264,0.991345,95.433336,
222,0.980826,0.966334,0.973231,0.983286,0.989480,3.723751,3.748317,0.701141,0.977014,0.989092,0.993033,96.935616,
223,0.978434,0.955189,0.968222,0.982732,0.990895,3.685067,3.723751,0.676690,0.971799,0.986736,0.992204,96.177341,
224,0.976839,0.955888,0.965423,0.980710,0.989376,3.656422,3.685067,0.670960,0.970030,0.986038,0.992056,95.746616,
225,0.976528,0.955863,0.965185,0.980695,0.988645,3.624981,3.656422,0.669416,0.969227,0.985460,0.991657,95.579745,
226,0.981175,0.966977,0.973289,0.983315,0.990171,3.594277,3.624981,0.701533,0.977263,0.989208,0.993111,96.862660,
227,0.978083,0.958086,0.967719,0.981227,0.990112,3.560934,3.594277,0.679529,0.971325,0.986243,0.991590,95.873413,
228,0.978376,0.961556,0.967053,0.980654,0.990194,3.524328,3.560934,0.688885,0.972438,0.987053,0.992321,95.988743,
229,0.977642,0.957165,0.966911,0.980764,0.989919,3.492016,3.524328,0.674636,0.970393,0.985954,0.991935,95.704512,
230,0.980864,0.966058,0.972179,0.983010,0.990372,3.448758,3.492016,0.703107,0.977596,0.989330,0.993495,96.650682,
231,0.978270,0.953715,0.968526,0.981834,0.991348,3.405807,3.448758,0.676316,0.971836,0.986687,0.992235,95.795956,
232,0.977637,0.953719,0.966765,0.981850,0.990490,3.358041,3.405807,0.682745,0.973113,0.987489,0.993027,95.701423,
233,0.976877,0.952789,0.966008,0.981278,0.989605,3.315808,3.358041,0.669550,0.970335,0.986043,0.992068,95.335804,
234,0.982924,0.967293,0.974109,0.985021,0.992792,3.268200,3.315808,0.703444,0.978722,0.990247,0.993997,96.959254,
235,0.979007,0.949163,0.969112,0.983566,0.993330,3.214474,3.268200,0.675889,0.973481,0.987723,0.993095,95.840040,
236,0.979266,0.948124,0.970343,0.983120,0.994074,3.160289,3.214474,0.666552,0.973883,0.988139,0.993187,95.859983,
237,0.976251,0.946100,0.966279,0.981475,0.990101,3.100180,3.160289,0.665741,0.972514,0.987326,0.992799,95.057635,
238,0.984204,0.967703,0.974871,0.986845,0.994146,3.038655,3.100180,0.705165,0.979703,0.991108,0.994874,97.062583,
239,0.978414,0.950540,0.967038,0.982918,0.992723,2.978894,3.038655,0.674124,0.973475,0.987613,0.992901,95.397481,
240,0.979403,0.949310,0.974083,0.983642,0.991380,2.917425,2.978894,0.665764,0.974353,0.988048,0.993076,95.576439,
241,0.975491,0.946746,0.964937,0.979419,0.990129,2.855305,2.917425,0.665824,0.971879,0.986731,0.992142,94.505920,
242,0.982005,0.966870,0.973843,0.983874,0.991396,2.797135,2.855305,0.708317,0.979190,0.990210,0.993853,96.153678,
243,0.979467,0.956650,0.969024,0.982873,0.992060,2.737226,2.797135,0.682288,0.973069,0.987591,0.992718,95.302647,
244,0.976355,0.949215,0.969025,0.980409,0.988504,2.678483,2.737226,0.674150,0.974078,0.987336,0.992097,94.499680,
245,0.976041,0.953934,0.966534,0.979487,0.987860,2.618743,2.678483,0.670238,0.970634,0.985926,0.991636,94.245883,
246,0.982159,0.967531,0.975383,0.984246,0.990411,2.550563,2.618743,0.709818,0.979209,0.990047,0.993563,95.844046,
247,0.973563,0.945352,0.966110,0.977999,0.985800,2.495654,2.550563,0.648145,0.966620,0.983278,0.989288,93.249236,
248,0.969126,0.942648,0.958411,0.973119,0.982837,2.431123,2.495654,0.638152,0.960100,0.979609,0.987422,91.883327,
249,0.966609,0.943642,0.954683,0.969629,0.980254,2.375516,2.431123,0.624586,0.949865,0.973037,0.982466,90.567967,
250,0.992610,0.983479,0.987389,0.994398,0.997792,2.312857,2.375516,0.824102,0.991592,0.996262,0.997903,98.496063,
251,0.983907,0.953530,0.979212,0.988949,0.994715,2.252577,2.312857,0.713342,0.980902,0.990775,0.994363,95.948237,
252,0.982512,0.964512,0.972261,0.985240,0.993325,2.190653,2.252577,0.732340,0.979090,0.990044,0.993751,95.468907,
253,0.980816,0.951018,0.974540,0.985497,0.992580,2.126970,2.190653,0.694551,0.976316,0.988773,0.993633,94.957945,
254,0.984140,0.970092,0.974855,0.986616,0.993025,2.059721,2.126970,0.739590,0.980671,0.990865,0.994547,95.760328,
255,0.979696,0.948665,0.973015,0.985153,0.991481,1.995323,2.059721,0.693094,0.976690,0.988423,0.992720,94.460941,
256,0.980200,0.958379,0.970491,0.984312,0.991104,1.927816,1.995323,0.715483,0.977544,0.988988,0.992877,94.513001,
257,0.978397,0.949739,0.971443,0.983923,0.989329,1.862637,1.927816,0.685268,0.974632,0.987642,0.992390,93.945989,
258,0.982478,0.967449,0.974123,0.984567,0.991522,1.799197,1.862637,0.724418,0.978730,0.989958,0.993702,94.953278,
259,0.978404,0.954596,0.970410,0.981751,0.989734,1.732538,1.799197,0.692491,0.973633,0.987416,0.992251,93.751421,
260,0.976849,0.948020,0.967745,0.980599,0.990505,1.666455,1.732538,0.697049,0.975177,0.988177,0.992803,93.410974,
261,0.976922,0.949702,0.967249,0.981159,0.989820,1.603217,1.666455,0.685966,0.973758,0.987331,0.992392,93.278368,
262,0.982706,0.966779,0.975142,0.985485,0.991072,1.535678,1.603217,0.717680,0.979119,0.990242,0.993985,94.704505,
263,0.976984,0.954989,0.966263,0.980750,0.988773,1.474356,1.535678,0.694743,0.973234,0.987191,0.991979,93.078977,
264,0.978375,0.953128,0.969446,0.982615,0.990099,1.406179,1.474356,0.687836,0.974472,0.987853,0.992572,93.380836,
265,0.976707,0.954824,0.966852,0.980291,0.988141,1.343627,1.406179,0.682556,0.970603,0.986014,0.991473,92.759184,
266,0.980893,0.962938,0.972147,0.984043,0.990497,1.277475,1.343627,0.708567,0.977352,0.989506,0.993504,93.905716,
267,0.974459,0.943700,0.963686,0.979521,0.988843,1.208768,1.277475,0.676760,0.973158,0.987052,0.992119,92.213350,
268,0.978221,0.951622,0.971555,0.981872,0.989769,1.144664,1.208768,0.678320,0.973547,0.987581,0.992409,92.992724,
269,0.974571,0.945977,0.963436,0.978934,0.988895,1.079002,1.144664,0.682465,0.972529,0.986986,0.992235,92.070270,
270,0.980546,0.963778,0.970676,0.982327,0.991447,1.003665,1.079002,0.697751,0.975266,0.988684,0.993248,93.420925,
271,0.976255,0.945175,0.967724,0.981124,0.989600,0.923544,1.003665,0.669408,0.972594,0.986928,0.991889,92.219395,
272,0.975335,0.943677,0.966412,0.980059,0.989282,0.863392,0.923544,0.659204,0.969884,0.985832,0.991451,91.861399,
273,0.976111,0.943895,0.967374,0.980913,0.990137,0.823322,0.863392,0.659805,0.971080,0.986684,0.992219,92.081081,
274,0.977605,0.955313,0.965711,0.979941,0.991433,0.759408,0.823322,0.676431,0.972490,0.987534,0.992847,92.396780,
275,0.976050,0.951373,0.963295,0.979709,0.990264,0.697934,0.759408,0.671024,0.969665,0.985906,0.991697,91.812518,
276,0.975881,0.952465,0.963172,0.978713,0.990246,0.632528,0.697934,0.661452,0.966432,0.984803,0.991182,91.601937,
277,0.975592,0.948933,0.963684,0.979819,0.989683,0.571867,0.632528,0.656406,0.967269,0.985126,0.991450,91.507000,
278,0.976518,0.952303,0.966207,0.978737,0.990338,0.510449,0.571867,0.654352,0.968378,0.985829,0.991955,91.706822,
279,0.974752,0.945898,0.963340,0.978409,0.989897,0.413883,0.510449,0.645467,0.966415,0.984875,0.991338,91.115639,
280,0.973156,0.941919,0.960901,0.977692,0.989103,0.363806,0.413883,0.633207,0.964209,0.983608,0.990753,90.615265,
281,0.972581,0.939632,0.959761,0.977512,0.989270,0.326444,0.363806,0.623976,0.962332,0.982886,0.990462,90.396724,
282,0.970996,0.939711,0.957516,0.975235,0.987953,0.266807,0.326444,0.614482,0.958337,0.980948,0.989639,89.831337,
283,0.970690,0.937858,0.957140,0.975134,0.988159,0.215695,0.266807,0.606183,0.955084,0.979353,0.988584,89.550647,
284,0.968994,0.935950,0.954410,0.973347,0.987220,0.215695,0.215695,0.591614,0.948804,0.976121,0.986647,88.898483,
285,0.992635,0.981375,0.985495,0.994090,0.997777,1.237879,64.951187,0.810360,0.988430,0.994850,0.997163,96.947149,
286,0.981757,0.963859,0.967182,0.983238,0.991988,1.188641,1.237879,0.743674,0.967558,0.983966,0.990949,93.465111,
287,0.981516,0.959742,0.967656,0.983255,0.992390,1.176023,1.188641,0.728272,0.967391,0.984143,0.990866,93.406520,
288,0.981038,0.959915,0.969032,0.983045,0.990740,1.176023,1.176023,0.726959,0.965011,0.982724,0.990131,93.173077,
289,0.985695,0.964273,0.974994,0.987812,0.994840,1.179708,1.179708,0.736257,0.974740,0.988320,0.993425,94.733681,
290,0.980781,0.956811,0.968040,0.982892,0.991557,1.199675,1.199675,0.726525,0.965306,0.982879,0.990323,93.171445,
291,0.981721,0.956705,0.969042,0.984045,0.992603,1.204152,1.204152,0.726069,0.967790,0.984346,0.990914,93.503181,
292,0.980964,0.957525,0.968248,0.982758,0.991727,1.230178,1.230178,0.725978,0.964775,0.982468,0.989836,93.191898,
293,0.986029,0.964589,0.975783,0.988343,0.994775,1.225771,1.235226,0.738026,0.975389,0.988765,0.993696,94.909133,
294,0.980717,0.956236,0.967952,0.982103,0.991989,1.225771,1.225771,0.721145,0.965038,0.982856,0.990149,93.179099,
295,0.981392,0.954291,0.969439,0.983311,0.992610,1.234098,1.234098,0.716421,0.966128,0.983360,0.990275,93.376198,
296,0.981027,0.955572,0.967900,0.983017,0.992207,1.217287,1.235705,0.717561,0.964328,0.982324,0.989880,93.190231,
297,0.985764,0.963137,0.976191,0.988157,0.994354,1.203903,1.217287,0.731633,0.974695,0.988469,0.993577,94.801465,
298,0.980523,0.954920,0.968083,0.981858,0.991885,1.190047,1.203903,0.716084,0.964157,0.982497,0.989988,93.062467,
299,0.981328,0.953451,0.968175,0.982576,0.993713,1.190047,1.190047,0.713655,0.966067,0.983513,0.990323,93.317707,
300,0.980450,0.955385,0.968854,0.981224,0.991783,1.189922,1.196833,0.713748,0.962602,0.980939,0.988789,92.877977,
301,0.985461,0.962833,0.975907,0.987236,0.994547,1.189922,1.189922,0.729165,0.974314,0.988178,0.993357,94.686821,
302,0.980303,0.954123,0.967424,0.982097,0.991802,1.190301,1.190301,0.712123,0.963620,0.982081,0.989970,92.996348,
303,0.981437,0.953368,0.968556,0.984200,0.992814,1.192726,1.208311,0.710832,0.966466,0.983807,0.990613,93.384789,
304,0.980362,0.954684,0.968018,0.982267,0.991441,1.192726,1.192726,0.710418,0.963636,0.982045,0.989664,92.987615,
305,0.985783,0.962124,0.975797,0.987435,0.995430,1.200324,1.200324,0.724515,0.974018,0.988141,0.993377,94.771946,
306,0.980750,0.953935,0.967887,0.982458,0.992537,1.200989,1.200989,0.707222,0.962625,0.981331,0.989201,93.012591,
307,0.981172,0.952521,0.969184,0.982968,0.992984,1.210777,1.210777,0.705696,0.965193,0.983145,0.990531,93.313848,
308,0.980948,0.954776,0.968578,0.982296,0.992543,1.214930,1.218884,0.705519,0.962984,0.981890,0.989687,93.139606,
309,0.985669,0.962197,0.975901,0.987220,0.995285,1.214930,1.214930,0.721998,0.973543,0.987997,0.993404,94.761507,
310,0.980006,0.953534,0.968435,0.980567,0.991975,1.219156,1.219156,0.706152,0.963054,0.981667,0.989433,92.910560,
311,0.981104,0.952888,0.969339,0.981947,0.993414,1.213753,1.224872,0.703222,0.965392,0.983265,0.990521,93.310190,
312,0.981075,0.954557,0.969452,0.982142,0.992712,1.213753,1.213753,0.703179,0.963044,0.981807,0.989482,93.147621,
313,0.985830,0.962505,0.977254,0.987148,0.995069,1.216363,1.219675,0.719546,0.973175,0.987516,0.992870,94.734329,
314,0.980596,0.953885,0.968256,0.981663,0.992603,1.216363,1.216363,0.704069,0.962941,0.981441,0.989378,93.021603,
315,0.980816,0.952382,0.968377,0.982484,0.992848,1.234302,1.248223,0.702259,0.965618,0.983164,0.990261,93.250738,
316,0.980538,0.953835,0.969295,0.981630,0.991928,1.222796,1.234302,0.701428,0.962551,0.981315,0.989286,93.005069,
317,0.986053,0.961385,0.976825,0.987924,0.995446,1.222796,1.222796,0.717219,0.973526,0.987924,0.993219,94.840277,
318,0.980395,0.953635,0.968501,0.982118,0.991597,1.234972,1.240274,0.701060,0.963140,0.982028,0.989649,93.052806,
319,0.980664,0.952045,0.967850,0.982407,0.992767,1.234972,1.234972,0.698294,0.965070,0.983117,0.990295,93.220417,
320,0.980400,0.954202,0.967848,0.981122,0.992482,1.237108,1.237108,0.698289,0.962445,0.981712,0.989549,93.034391,
321,0.985453,0.962097,0.976304,0.986872,0.994777,1.242044,1.247182,0.715223,0.973286,0.987847,0.993183,94.728874,
322,0.979798,0.954042,0.967463,0.981055,0.991197,1.242044,1.242044,0.698925,0.962834,0.981945,0.989734,92.936343,
323,0.981248,0.952743,0.968756,0.982741,0.993261,1.219249,1.243847,0.696872,0.964102,0.982343,0.989699,93.242417,
324,0.980408,0.954725,0.968117,0.981988,0.991506,1.219249,1.219249,0.696924,0.962145,0.981443,0.989506,92.997990,
325,0.985162,0.961858,0.976022,0.987044,0.994068,1.219602,1.240828,0.713971,0.973157,0.987705,0.993083,94.622705,
326,0.980248,0.953680,0.967674,0.981847,0.991767,1.205705,1.219602,0.698406,0.963257,0.982038,0.989777,92.996730,
327,0.980550,0.952506,0.967224,0.983457,0.991958,1.205705,1.205705,0.696048,0.964819,0.983041,0.990365,93.161204,
328,0.980002,0.954099,0.966979,0.981751,0.991484,1.211152,1.211152,0.696341,0.962480,0.981799,0.989696,92.932210,
329,0.985141,0.961966,0.974999,0.987173,0.994382,1.222094,1.222094,0.712274,0.972959,0.987699,0.993228,94.633092,
330,0.980091,0.953840,0.967707,0.981958,0.991250,1.215111,1.227208,0.696507,0.963011,0.981830,0.989701,92.960147,
331,0.980364,0.952545,0.968018,0.982188,0.991972,1.205242,1.215111,0.695345,0.964450,0.982764,0.990127,93.088368,
332,0.979413,0.954423,0.967335,0.980402,0.990687,1.177307,1.205242,0.695991,0.962620,0.981568,0.989495,92.735721,
333,0.985289,0.962287,0.976234,0.986542,0.994547,1.177307,1.177307,0.711930,0.972907,0.987527,0.993186,94.596428,
334,0.979716,0.954336,0.967738,0.980523,0.991211,1.185326,1.185326,0.695395,0.961886,0.981157,0.989239,92.770888,
335,0.980286,0.952801,0.966980,0.982771,0.991770,1.202769,1.210202,0.694179,0.964197,0.982523,0.990042,93.050846,
336,0.980627,0.954304,0.966996,0.983010,0.992004,1.173497,1.202769,0.693194,0.962479,0.981705,0.989683,93.016732,
337,0.985583,0.962345,0.975076,0.987466,0.995119,1.173497,1.173497,0.710791,0.972956,0.987646,0.993143,94.658300,
338,0.980592,0.953876,0.966470,0.982122,0.992772,1.177639,1.177639,0.694284,0.962313,0.981641,0.989912,93.028520,
339,0.980791,0.951903,0.966590,0.982513,0.993530,1.182290,1.182290,0.693039,0.964177,0.982909,0.990416,93.181848,
340,0.980435,0.952970,0.966005,0.981458,0.993351,1.195422,1.205091,0.693552,0.962541,0.982086,0.990334,93.072094,
341,0.985442,0.961346,0.974593,0.986668,0.995695,1.195422,1.195422,0.710164,0.972892,0.987761,0.993323,94.675643,
342,0.979563,0.952700,0.966324,0.979964,0.992113,1.213889,1.213889,0.694002,0.962724,0.981914,0.989967,92.870342,
343,0.980418,0.952235,0.966607,0.981170,0.993173,1.217104,1.226298,0.691981,0.964650,0.983160,0.990525,93.168203,
344,0.980200,0.953314,0.967062,0.981711,0.991820,1.217104,1.217104,0.692471,0.963049,0.982219,0.989969,93.028507,
345,0.985345,0.961363,0.975339,0.986848,0.994926,1.221048,1.221048,0.707483,0.972590,0.987501,0.993081,94.657498,
346,0.979567,0.952739,0.965830,0.979804,0.992417,1.231811,1.231811,0.692390,0.962133,0.981622,0.989618,92.852638,
347,0.980417,0.951042,0.967343,0.981336,0.993221,1.279067,1.279067,0.690733,0.964800,0.983142,0.990435,93.241112,
348,0.979703,0.952146,0.967448,0.980254,0.991829,1.274364,1.279076,0.690213,0.961966,0.981302,0.989218,92.891729,
349,0.984598,0.960386,0.974747,0.985243,0.994836,1.259567,1.274364,0.706143,0.972476,0.987591,0.993060,94.547777,
350,0.979465,0.952228,0.966404,0.979277,0.992510,1.256422,1.259567,0.691101,0.962188,0.981596,0.989511,92.853700,
351,0.980116,0.949738,0.967474,0.981150,0.992889,1.252627,1.256422,0.687718,0.964243,0.982843,0.990204,93.110936,
352,0.979062,0.951331,0.966607,0.980537,0.990707,1.245998,1.252627,0.686119,0.961203,0.981107,0.989231,92.709984,
353,0.984848,0.958713,0.974373,0.986965,0.994862,1.232292,1.245998,0.700522,0.971786,0.987476,0.993259,94.579244,
354,0.979991,0.950866,0.967321,0.980533,0.992906,1.232292,1.232292,0.685645,0.960851,0.980995,0.989116,92.878731,
355,0.980742,0.949855,0.967323,0.982248,0.993811,1.235424,1.235424,0.683017,0.962683,0.982211,0.989719,93.156159,
356,0.979956,0.951189,0.966791,0.980610,0.992974,1.233615,1.242396,0.682676,0.960112,0.980641,0.988927,92.842142,
357,0.984418,0.958161,0.974135,0.985327,0.995363,1.233615,1.233615,0.695862,0.970257,0.986594,0.992563,94.390199,
358,0.979412,0.950293,0.966230,0.980759,0.992034,1.251583,1.251583,0.680569,0.959465,0.980111,0.988696,92.705162,
359,0.979631,0.948745,0.967442,0.979995,0.992963,1.254964,1.254964,0.679258,0.961884,0.981543,0.989155,92.866563,
360,0.979492,0.949565,0.967057,0.979876,0.992667,1.274864,1.274864,0.677157,0.958142,0.979419,0.988050,92.668631,
361,0.983666,0.956304,0.973506,0.984999,0.994561,1.294086,1.317976,0.690191,0.969508,0.986247,0.992386,94.276977,
362,0.979095,0.948564,0.965615,0.980919,0.992042,1.294086,1.294086,0.676825,0.960123,0.980886,0.989143,92.766633,
363,0.978934,0.946928,0.966176,0.980471,0.992170,1.297858,1.297858,0.673920,0.961896,0.982049,0.989839,92.852766,
364,0.978940,0.948161,0.965414,0.981095,0.991666,1.287863,1.306436,0.672561,0.959332,0.980630,0.989229,92.721979,
365,0.982856,0.954647,0.972987,0.984037,0.994060,1.287863,1.287863,0.683193,0.968623,0.986051,0.992428,94.090625,
366,0.978765,0.946745,0.966379,0.979704,0.992254,1.303382,1.305343,0.670199,0.959028,0.980233,0.988589,92.636685,
367,0.978316,0.945582,0.966301,0.980231,0.991045,1.287853,1.303382,0.666859,0.960073,0.980952,0.989119,92.600662,
368,0.977341,0.945729,0.965596,0.978282,0.990243,1.287853,1.287853,0.664017,0.957223,0.979313,0.988115,92.230431,
369,0.981790,0.950727,0.970103,0.983568,0.994009,1.296904,1.296904,0.670853,0.964871,0.984175,0.991376,93.700753,
370,0.976887,0.944142,0.964741,0.977221,0.990802,1.283260,1.305755,0.658797,0.955051,0.978445,0.987926,92.071505,
371,0.978235,0.942298,0.964656,0.979031,0.993179,1.273866,1.283260,0.655657,0.957557,0.980115,0.988778,92.504468,
372,0.976992,0.941537,0.962612,0.977866,0.991946,1.266505,1.273866,0.652283,0.953617,0.977770,0.987498,92.011462,
373,0.979419,0.944648,0.967152,0.981451,0.992547,1.262793,1.266505,0.654332,0.959282,0.981187,0.989441,92.853998,
374,0.975274,0.938512,0.961061,0.977005,0.990073,1.262793,1.262793,0.645603,0.951112,0.976120,0.986217,91.460851,
375,0.975694,0.935762,0.961323,0.978622,0.990534,1.257132,1.263863,0.641032,0.952474,0.977484,0.987319,91.702098,
376,0.973488,0.933255,0.958650,0.976355,0.988635,1.252571,1.257132,0.633662,0.947521,0.974472,0.985340,90.924323,
377,0.970188,0.929924,0.952356,0.973070,0.986679,1.252571,1.252571,0.607264,0.936604,0.968691,0.981772,89.684401,
378,0.994634,0.985556,0.986118,0.996154,0.999891,0.123561,58.103363,0.866913,0.992227,0.996741,0.998130,96.063384,
379,0.993565,0.984488,0.984349,0.994361,0.999528,0.123561,0.123561,0.860697,0.990851,0.995937,0.997695,95.753756,
380,0.992312,0.982536,0.984690,0.993663,0.997530,0.151930,0.151930,0.858515,0.990318,0.995779,0.997691,95.509678,
381,0.991951,0.981599,0.981726,0.994202,0.997809,0.175197,0.175197,0.856659,0.989754,0.995492,0.997384,95.422552,
382,0.992914,0.983030,0.982242,0.994661,0.999068,0.181474,0.185669,0.853727,0.989093,0.995101,0.997167,95.603102,
383,0.990491,0.980214,0.977403,0.992836,0.997319,0.178699,0.181474,0.851027,0.987695,0.994448,0.996892,95.014630,
384,0.991657,0.983839,0.983657,0.993775,0.995846,0.178699,0.178699,0.851455,0.986601,0.993653,0.996220,95.173478,
385,0.990529,0.985398,0.981808,0.991034,0.995105,0.721096,0.721096,0.841012,0.978973,0.989404,0.993591,95.222818,
386,0.992062,0.987220,0.983535,0.992956,0.996289,1.292398,1.292398,0.836376,0.980928,0.991412,0.995214,96.546906,
387,0.990131,0.986715,0.980084,0.989850,0.995138,1.519171,1.519171,0.834435,0.977192,0.989395,0.993888,96.213433,
388,0.989567,0.986010,0.981157,0.987995,0.994750,1.370148,1.575183,0.829071,0.977121,0.989309,0.993539,95.861140,
389,0.989616,0.986584,0.978053,0.988059,0.995866,1.370148,1.370148,0.823163,0.974215,0.988029,0.992914,95.751962,
390,0.990469,0.987050,0.982025,0.989892,0.995215,1.844389,1.844389,0.834527,0.978594,0.990239,0.994541,96.813134,
391,0.986338,0.983828,0.977083,0.983831,0.991786,2.163334,2.163334,0.827937,0.972393,0.986104,0.991475,95.873530,
392,0.987363,0.981353,0.976384,0.984911,0.994656,2.640774,2.640774,0.835320,0.976028,0.988091,0.992745,96.929169,
393,0.989426,0.984273,0.975794,0.989038,0.995863,2.526265,3.578490,0.825237,0.972573,0.986181,0.991563,97.031923,
394,0.992333,0.985766,0.979405,0.990589,0.999684,1.433779,2.526265,0.834235,0.984572,0.993328,0.996338,96.986673,
395,0.985593,0.980041,0.971585,0.983240,0.993778,1.370672,1.433779,0.816717,0.975482,0.988334,0.993048,94.907170,
396,0.988362,0.981090,0.976508,0.988889,0.994564,1.195860,1.370672,0.820718,0.979481,0.990559,0.994609,95.520566,
397,0.989177,0.980970,0.974338,0.989848,0.996740,0.968182,1.195860,0.822683,0.979988,0.990692,0.994560,95.399986,
398,0.990709,0.980073,0.977028,0.992329,0.998030,0.725726,0.968182,0.824459,0.985206,0.993781,0.996631,95.738631,
399,0.988224,0.976916,0.975718,0.989132,0.995705,0.591823,0.725726,0.815505,0.981627,0.991946,0.995313,94.817341,
400,0.988513,0.977318,0.973501,0.989057,0.997105,0.548566,0.591823,0.814057,0.982040,0.992154,0.995567,94.854485,
401,0.988339,0.974562,0.973476,0.990207,0.996868,0.540252,0.548566,0.810442,0.981144,0.991637,0.995390,94.765498,
402,0.989659,0.977946,0.975068,0.990882,0.997885,0.538391,0.540252,0.813294,0.983487,0.993101,0.996272,95.195892,
403,0.987513,0.975054,0.971242,0.988032,0.997059,0.537986,0.538391,0.809240,0.980580,0.991459,0.995145,94.553225,
404,0.987792,0.975787,0.972137,0.988643,0.996754,0.533948,0.537986,0.810472,0.981021,0.991684,0.995355,94.637026,
405,0.987604,0.975226,0.972340,0.988181,0.996683,0.530899,0.533948,0.809356,0.980432,0.991502,0.995172,94.567066,
406,0.988474,0.977707,0.972704,0.990382,0.996424,0.523393,0.530899,0.812075,0.982988,0.992660,0.995701,94.850938,
407,0.986752,0.974996,0.971781,0.987399,0.995464,0.515871,0.523393,0.808784,0.980700,0.991518,0.995153,94.362405,
408,0.986852,0.974960,0.971867,0.986802,0.995955,0.468494,0.515871,0.808955,0.981582,0.991971,0.995547,94.376788,
409,0.987133,0.975896,0.971154,0.987591,0.996144,0.461892,0.468494,0.807453,0.980752,0.991666,0.995216,94.385683,
410,0.988752,0.976798,0.974934,0.989062,0.997245,0.461892,0.461892,0.808885,0.982614,0.992664,0.995954,94.849403,
411,0.986716,0.976031,0.972444,0.985837,0.995648,0.442300,0.462503,0.805904,0.980119,0.991356,0.995112,94.244602,
412,0.987243,0.975381,0.973264,0.986736,0.996166,0.434798,0.442300,0.805508,0.980056,0.991348,0.995117,94.349115,
413,0.986781,0.974458,0.972633,0.986344,0.995894,0.434798,0.434798,0.803134,0.978689,0.990570,0.994340,94.146817,
414,0.988359,0.979937,0.975375,0.986826,0.996458,0.442164,0.442164,0.813170,0.978540,0.990180,0.994166,94.463736,
415,0.988051,0.982622,0.976185,0.985181,0.995464,1.367550,1.367550,0.816014,0.972948,0.986903,0.992225,95.297860,
416,0.988048,0.983895,0.975224,0.987715,0.994191,1.446599,2.121426,0.814703,0.974783,0.988325,0.993258,95.555283,
417,0.986683,0.981998,0.970400,0.985244,0.994971,1.188476,1.446599,0.800412,0.972522,0.987058,0.992214,94.770662,
418,0.988672,0.983762,0.972929,0.990485,0.994778,1.188476,1.188476,0.809966,0.978042,0.990404,0.994834,95.584418,
419,0.986060,0.983593,0.972358,0.982709,0.993558,1.983257,1.983257,0.813041,0.971185,0.985743,0.991199,95.532238,
420,0.988069,0.983761,0.973209,0.985493,0.996084,2.691653,2.691653,0.811529,0.973800,0.987897,0.993221,97.161739,
421,0.985866,0.982504,0.971493,0.983218,0.993533,3.065591,3.164126,0.808184,0.970140,0.985214,0.991175,96.864745,
422,0.989013,0.982398,0.974400,0.987740,0.996993,2.133389,3.065591,0.808212,0.979427,0.991013,0.995120,96.956670,
423,0.987155,0.979167,0.969858,0.984216,0.997380,1.561060,2.133389,0.786184,0.971185,0.986871,0.992912,95.407499,
424,0.987882,0.979411,0.969237,0.987544,0.997129,1.561060,1.561060,0.789724,0.973705,0.988342,0.993514,95.689473,
425,0.985299,0.979324,0.969485,0.984587,0.992889,1.406751,1.593570,0.788872,0.971323,0.986680,0.992451,94.756441,
426,0.988381,0.979470,0.971136,0.989420,0.996511,0.974827,1.406751,0.790081,0.977415,0.990419,0.995080,95.261665,
427,0.985338,0.974075,0.967174,0.985246,0.995176,0.799221,0.974827,0.779486,0.971747,0.987409,0.993105,94.056517,
428,0.987305,0.977292,0.969617,0.986685,0.996857,0.799221,0.799221,0.782055,0.972978,0.988078,0.993583,94.555920,
429,0.986596,0.979977,0.969994,0.984429,0.995477,1.210147,1.210147,0.789781,0.969764,0.986242,0.992154,94.730489,
430,0.986617,0.983589,0.973624,0.985638,0.992590,1.785211,1.785211,0.794321,0.971754,0.987433,0.993106,95.624970,
431,0.986540,0.985098,0.974899,0.983834,0.992655,2.329286,2.329286,0.795719,0.968173,0.984593,0.990669,95.980741,
432,0.987693,0.986257,0.972875,0.984455,0.995337,6.224189,6.224189,0.805516,0.968302,0.985147,0.991506,100.000000,
433,0.987645,0.985949,0.974016,0.983789,0.995293,6.504600,8.846146,0.820295,0.976164,0.989331,0.994247,100.000000,
434,0.987004,0.984148,0.974549,0.984127,0.993782,2.914598,6.504600,0.818610,0.971998,0.986320,0.992027,97.046783,
435,0.988794,0.983098,0.974930,0.988225,0.995775,1.078363,2.914598,0.821781,0.977723,0.989496,0.993729,95.332841,
436,0.987906,0.981190,0.974317,0.985940,0.995923,0.955584,1.078363,0.828953,0.981283,0.991721,0.995241,95.212082,
437,0.990822,0.983090,0.978273,0.990180,0.998117,0.858390,0.955584,0.838392,0.986537,0.994271,0.996751,95.975923,
